node_id,x,y,square,nearest_service_point,population,assigned_population,assigned_square
4562,18840.0,59114.0,E1735N3190,5706,1860.0,29.523809523809526,E1735N3190
4563,15181.0,59690.0,E1735N3190,6908,1860.0,29.523809523809526,E1735N3190
4564,15681.0,59141.0,E1735N3190,6908,1860.0,29.523809523809526,E1735N3190
4565,15543.0,57825.0,E1735N3185,5706,295.0,13.409090909090908,E1735N3185
4566,16167.0,58086.0,E1735N3185,5706,295.0,13.409090909090908,E1735N3185
4567,16797.0,58350.0,E1735N3185,5706,295.0,13.409090909090908,E1735N3185
4568,17433.0,58616.0,E1735N3185,5706,295.0,13.409090909090908,E1735N3185
4569,18060.0,58879.0,E1735N3190,5706,1860.0,29.523809523809526,E1735N3190
4570,14555.0,58765.0,,6908,,0.3,E1735N3185
4571,15229.0,58995.0,E1735N3190,6908,1860.0,29.523809523809526,E1735N3190
4572,15928.0,59188.0,E1735N3190,5706,1860.0,29.523809523809526,E1735N3190
4573,16674.0,59332.0,E1735N3190,5706,1860.0,29.523809523809526,E1735N3190
4574,17428.0,59477.0,E1735N3190,5706,1860.0,29.523809523809526,E1735N3190
4575,106325.0,84393.0,E1795N3215,5820,120.0,5.0,E1795N3215
4576,106327.0,84506.0,E1795N3215,5820,120.0,5.0,E1795N3215
4577,56293.0,46861.0,E1760N3175,4431,1885.0,20.268817204301076,E1760N3175
4578,37155.0,12640.0,,6765,,0.3,E1750N3140
4579,37539.0,11266.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4580,37707.0,11341.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4581,34910.0,12039.0,,6765,,0.3,E1745N3135
4582,35120.0,12062.0,,6765,,0.3,E1745N3135
4583,35537.0,11918.0,,6765,,0.3,E1745N3135
4584,34805.0,12324.0,,6765,,0.3,E1745N3135
4585,33636.0,14363.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
4586,20580.0,42341.0,E1735N3170,2075,1480.0,22.76923076923077,E1735N3170
4587,20303.0,42398.0,E1735N3170,2075,1480.0,22.76923076923077,E1735N3170
4588,19925.0,42252.0,E1735N3170,2075,1480.0,22.76923076923077,E1735N3170
4589,77076.0,18998.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
4590,76771.0,18523.0,E1775N3145,753,1000.0,15.384615384615385,E1775N3145
4591,48501.0,52774.0,E1755N3180,5499,1290.0,32.25,E1755N3180
4592,73924.0,24228.0,E1775N3150,753,1210.0,35.588235294117645,E1775N3150
4593,69600.0,30073.0,E1770N3155,753,705.0,16.022727272727273,E1770N3155
4594,61208.0,40407.0,E1765N3170,4387,450.0,7.258064516129032,E1765N3170
4595,75027.0,37962.0,E1775N3165,4987,850.0,12.5,E1775N3165
4596,75208.0,38042.0,E1775N3165,4987,850.0,12.5,E1775N3165
4597,75202.0,37958.0,E1775N3165,4987,850.0,12.5,E1775N3165
4598,85080.0,38953.0,E1780N3165,1176,140.0,1.4736842105263157,E1780N3165
4599,85030.0,37460.0,E1780N3165,1176,140.0,1.4736842105263157,E1780N3165
4600,99263.0,38566.0,E1790N3165,1204,1560.0,26.440677966101696,E1790N3165
4601,77615.0,47316.0,E1775N3175,7229,1355.0,18.819444444444443,E1775N3175
4602,66052.0,18953.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4603,66961.0,18955.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4604,66655.0,18956.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4605,65772.0,18951.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4606,65198.0,18950.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4607,65067.0,18124.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4608,65473.0,18950.0,E1770N3145,753,340.0,8.292682926829269,E1770N3145
4609,84736.0,3070.0,E1780N3125,284,2.0,0.5,E1780N3125
4610,128596.0,20899.0,E1810N3145,657,2.0,0.4,E1810N3145
4611,93426.0,38019.0,E1785N3165,1176,1425.0,38.513513513513516,E1785N3165
4612,80681.0,50678.0,E1780N3180,7229,2305.0,30.32894736842105,E1780N3180
4613,81511.0,50713.0,E1780N3180,7229,2305.0,30.32894736842105,E1780N3180
4614,43632.0,40795.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
4615,44448.0,40918.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
4616,44551.0,41210.0,E1755N3170,4440,1200.0,13.043478260869565,E1755N3170
4617,54743.0,42828.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4618,54790.0,42724.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4619,56154.0,43185.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4620,55798.0,43088.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4621,54941.0,42858.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4622,68701.0,39985.0,E1770N3165,4987,235.0,3.5606060606060606,E1770N3165
4623,67785.0,39905.0,E1770N3165,4987,235.0,3.5606060606060606,E1770N3165
4624,38461.0,17081.0,E1750N3140,6765,2.0,0.3333333333333333,E1750N3140
4625,42887.0,58290.0,E1750N3185,3343,920.0,18.775510204081634,E1750N3185
4626,42829.0,58192.0,E1750N3185,3343,920.0,18.775510204081634,E1750N3185
4627,43229.0,57904.0,,3343,,0.3,E1750N3185
4628,34845.0,45480.0,E1745N3175,8282,890.0,9.368421052631579,E1745N3175
4629,31060.0,49511.0,,8282,,0.3,E1745N3175
4630,51067.0,33377.0,E1760N3160,4387,390.0,13.928571428571429,E1760N3160
4631,51182.0,33687.0,E1760N3160,4387,390.0,13.928571428571429,E1760N3160
4632,17147.0,9643.0,,6765,,0.3,E1735N3135
4633,30542.0,14882.0,E1745N3140,6765,2.0,0.07407407407407407,E1745N3140
4634,80909.0,55930.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4635,81715.0,54913.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4636,81139.0,54640.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4637,81519.0,54821.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4638,81328.0,54731.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4639,81904.0,55001.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4640,81128.0,55975.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4641,82554.0,53862.0,E1780N3180,5820,2305.0,30.32894736842105,E1780N3180
4642,82068.0,54475.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4643,81843.0,54427.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4644,81609.0,54377.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4645,80817.0,53878.0,E1780N3180,7229,2305.0,30.32894736842105,E1780N3180
4646,81061.0,53885.0,E1780N3180,7229,2305.0,30.32894736842105,E1780N3180
4647,90604.0,51793.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
4648,90727.0,51017.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
4649,90247.0,50925.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
4650,90484.0,50970.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
4651,90637.0,51602.0,E1785N3180,2155,670.0,23.103448275862068,E1785N3180
4652,77022.0,32880.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
4653,75613.0,32457.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
4654,69527.0,35231.0,E1770N3160,4987,750.0,19.736842105263158,E1770N3160
4655,36287.0,9485.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4656,75206.0,13636.0,E1775N3140,753,95.0,3.8,E1775N3140
4657,21841.0,61947.0,E1740N3190,5706,1790.0,28.870967741935484,E1740N3190
4658,51834.0,44549.0,E1760N3170,1934,1155.0,14.25925925925926,E1760N3170
4659,98085.0,58135.0,E1790N3185,5820,1005.0,27.16216216216216,E1790N3185
4660,83807.0,28930.0,E1780N3155,718,290.0,4.915254237288136,E1780N3155
4661,83809.0,28698.0,E1780N3155,718,290.0,4.915254237288136,E1780N3155
4662,84062.0,28928.0,E1780N3155,718,290.0,4.915254237288136,E1780N3155
4663,84046.0,28694.0,E1780N3155,718,290.0,4.915254237288136,E1780N3155
4664,37986.0,60540.0,E1750N3190,3343,655.0,22.586206896551722,E1750N3190
4665,39596.0,46858.0,E1750N3175,8282,2685.0,33.9873417721519,E1750N3175
4666,99130.0,38652.0,E1790N3165,1204,1560.0,26.440677966101696,E1790N3165
4667,100991.0,40581.0,E1795N3170,1204,340.0,9.18918918918919,E1795N3170
4668,99950.0,40550.0,E1790N3170,1204,1040.0,18.90909090909091,E1790N3170
4669,77072.0,56796.0,E1775N3185,7229,1210.0,17.04225352112676,E1775N3185
4670,88686.0,28706.0,E1785N3155,718,1865.0,23.60759493670886,E1785N3155
4671,87521.0,28667.0,E1785N3155,718,1865.0,23.60759493670886,E1785N3155
4672,81560.0,55677.0,E1780N3185,5820,130.0,1.9402985074626866,E1780N3185
4673,68900.0,39632.0,E1770N3165,4987,235.0,3.5606060606060606,E1770N3165
4674,68720.0,39447.0,E1770N3165,4987,235.0,3.5606060606060606,E1770N3165
4675,60548.0,43467.0,E1765N3170,4387,450.0,7.258064516129032,E1765N3170
4676,52803.0,46214.0,E1760N3175,1934,1885.0,20.268817204301076,E1760N3175
4677,54386.0,62291.0,E1760N3190,3155,1150.0,25.0,E1760N3190
4678,58720.0,60477.0,E1765N3190,3155,140.0,5.6,E1765N3190
4679,20688.0,32196.0,E1735N3160,4356,650.0,13.541666666666666,E1735N3160
4680,20161.0,32342.0,E1735N3160,4356,650.0,13.541666666666666,E1735N3160
4681,20254.0,32374.0,E1735N3160,4356,650.0,13.541666666666666,E1735N3160
4682,38302.0,65306.0,E1750N3195,3343,55.0,2.8947368421052633,E1750N3195
4683,55590.0,57304.0,E1760N3185,3155,385.0,8.555555555555555,E1760N3185
4684,42034.0,40905.0,E1750N3170,4440,2395.0,34.710144927536234,E1750N3170
4685,13869.0,43536.0,E1730N3170,2075,1975.0,32.916666666666664,E1730N3170
4686,50466.0,46819.0,,4440,,0.3,E1760N3175
4687,53302.0,61517.0,E1760N3190,3155,1150.0,25.0,E1760N3190
4688,91095.0,76696.0,E1785N3205,5820,2.0,0.08695652173913043,E1785N3205
4689,24360.0,43314.0,E1740N3170,2075,1355.0,22.21311475409836,E1740N3170
4690,25620.0,43780.0,E1740N3170,2075,1355.0,22.21311475409836,E1740N3170
4691,17593.0,29301.0,E1735N3155,4356,630.0,37.05882352941177,E1735N3155
4692,17242.0,29406.0,E1735N3155,4356,630.0,37.05882352941177,E1735N3155
4693,77269.0,9186.0,E1775N3135,284,2.0,0.4,E1775N3135
4694,82288.0,3244.0,E1780N3125,284,2.0,0.5,E1780N3125
4695,37602.0,9597.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4696,37378.0,9837.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4697,37483.0,8841.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4698,59682.0,49246.0,E1765N3175,4431,1615.0,18.352272727272727,E1765N3175
4699,59683.0,49189.0,E1765N3175,4431,1615.0,18.352272727272727,E1765N3175
4700,59679.0,50119.0,E1765N3180,4431,765.0,12.75,E1765N3180
4701,67595.0,44564.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4702,67513.0,44177.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4703,67859.0,43936.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4704,67885.0,43544.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4705,66698.0,55134.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4706,66718.0,54850.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4707,66135.0,54496.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4708,67057.0,54568.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4709,66107.0,54646.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4710,66893.0,54703.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4711,67250.0,54627.0,E1770N3185,4431,70.0,1.4583333333333333,E1770N3185
4712,67450.0,43975.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4713,67542.0,43580.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4714,67557.0,43508.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4715,67527.0,43645.0,E1770N3170,4987,2785.0,29.010416666666668,E1770N3170
4716,64742.0,43761.0,,4987,,0.3,E1765N3170
4717,82755.0,54170.0,,5820,,0.3,E1780N3180
4718,93128.0,59447.0,E1785N3190,5820,275.0,17.1875,E1785N3190
4719,93128.0,59576.0,E1785N3190,5820,275.0,17.1875,E1785N3190
4720,93119.0,60114.0,E1785N3190,5820,275.0,17.1875,E1785N3190
4721,93002.0,59580.0,E1785N3190,5820,275.0,17.1875,E1785N3190
4722,93123.0,59915.0,E1785N3190,5820,275.0,17.1875,E1785N3190
4723,57229.0,41751.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4724,44515.0,47271.0,E1755N3175,4440,2705.0,34.67948717948718,E1755N3175
4725,85751.0,47984.0,E1780N3175,7229,2155.0,39.18181818181818,E1780N3175
4736,106134.0,40090.0,E1795N3165,2096,420.0,13.548387096774194,E1795N3165
4737,106328.0,84124.0,E1795N3215,5820,120.0,5.0,E1795N3215
4738,106081.0,83830.0,E1795N3215,5820,120.0,5.0,E1795N3215
4739,106237.0,83124.0,E1795N3215,5820,120.0,5.0,E1795N3215
4740,106448.0,83034.0,E1795N3215,5820,120.0,5.0,E1795N3215
4741,84205.0,2262.0,E1780N3125,284,2.0,0.5,E1780N3125
4742,63584.0,49725.0,E1765N3180,4431,765.0,12.75,E1765N3180
4743,67736.0,47637.0,E1770N3175,4431,2235.0,23.28125,E1770N3175
4744,10771.0,23957.0,E1730N3150,4356,2.0,0.1,E1730N3150
4745,52923.0,42456.0,E1760N3170,1934,1155.0,14.25925925925926,E1760N3170
4746,55097.0,43887.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4747,55064.0,44001.0,E1760N3170,4387,1155.0,14.25925925925926,E1760N3170
4749,131450.0,39280.0,E1815N3165,657,10.0,1.1111111111111112,E1815N3165
4750,94711.0,40423.0,E1790N3170,1176,1040.0,18.90909090909091,E1790N3170
4751,84781.0,42882.0,E1780N3170,2155,605.0,8.287671232876713,E1780N3170
4752,93267.0,14676.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
4753,92627.0,14199.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
4754,92770.0,14190.0,E1785N3140,284,10.0,0.8333333333333334,E1785N3140
4755,101703.0,23340.0,E1795N3150,417,2.0,0.4,E1795N3150
4756,87380.0,35054.0,E1785N3160,1176,1265.0,24.326923076923077,E1785N3160
4757,92874.0,31458.0,E1785N3160,931,1265.0,24.326923076923077,E1785N3160
4758,81565.0,30617.0,E1780N3155,753,290.0,4.915254237288136,E1780N3155
4759,83378.0,34738.0,E1780N3160,7229,205.0,2.77027027027027,E1780N3160
4760,83056.0,34733.0,E1780N3160,7229,205.0,2.77027027027027,E1780N3160
4761,103402.0,39760.0,E1795N3165,1204,420.0,13.548387096774194,E1795N3165
4762,106438.0,40062.0,E1795N3165,2096,420.0,13.548387096774194,E1795N3165
4763,106467.0,40178.0,E1795N3165,2096,420.0,13.548387096774194,E1795N3165
4764,87618.0,47852.0,E1785N3175,7229,1215.0,23.365384615384617,E1785N3175
4765,19992.0,52965.0,E1735N3180,7422,810.0,28.928571428571427,E1735N3180
4766,31193.0,50738.0,E1745N3180,8282,1460.0,21.470588235294116,E1745N3180
4767,84665.0,45009.0,,2155,,0.3,E1780N3175
4768,36554.0,6793.0,,6765,,0.3,E1750N3130
4769,37248.0,7185.0,,6765,,0.3,E1750N3130
4770,86067.0,37053.0,E1780N3165,1176,140.0,1.4736842105263157,E1780N3165
4771,85158.0,38424.0,E1780N3165,1176,140.0,1.4736842105263157,E1780N3165
4772,36715.0,5127.0,,6765,,0.3,E1750N3130
4773,37141.0,10657.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4774,42502.0,8329.0,E1750N3135,6765,2.0,0.04878048780487805,E1750N3135
4775,41011.0,26025.0,E1750N3150,4387,15.0,3.75,E1750N3150
4776,10004.0,29312.0,E1730N3155,4356,2.0,0.15384615384615385,E1730N3155
4777,8006.0,26967.0,E1730N3155,4356,2.0,0.15384615384615385,E1730N3155
4778,5618.0,30499.0,,4356,,0.3,E1725N3155
4779,83040.0,34098.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4780,78515.0,34086.0,E1775N3160,753,845.0,8.20388349514563,E1775N3160
4781,74175.0,30072.0,E1775N3155,753,805.0,10.454545454545455,E1775N3155
4782,80226.0,31861.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4783,81594.0,31632.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4784,82033.0,30601.0,E1780N3155,753,290.0,4.915254237288136,E1780N3155
4785,82516.0,31817.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4786,82483.0,30721.0,E1780N3155,753,290.0,4.915254237288136,E1780N3155
4787,82512.0,31658.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4790,81271.0,35509.0,E1780N3160,7229,205.0,2.77027027027027,E1780N3160
4791,79792.0,34937.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4792,79799.0,35425.0,E1780N3160,753,205.0,2.77027027027027,E1780N3160
4793,82184.0,36528.0,E1780N3165,7229,140.0,1.4736842105263157,E1780N3165
4794,3724.0,56958.0,E1725N3185,4356,2.0,0.25,E1725N3185
4795,3914.0,57724.0,E1725N3185,4356,2.0,0.25,E1725N3185
4796,4922.0,57093.0,E1725N3185,4356,2.0,0.25,E1725N3185
4797,0.0,8728.0,,6765,,0.3,E1720N3135
4798,80341.0,18043.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
4799,79873.0,18247.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
4800,80345.0,18237.0,E1780N3145,753,95.0,7.916666666666667,E1780N3145
4801,58055.0,8276.0,E1765N3135,1026,15.0,5.0,E1765N3135
4802,57672.0,8750.0,,1026,,0.3,E1765N3135
4803,57570.0,8536.0,,1026,,0.3,E1760N3135
4804,57113.0,8588.0,E1760N3135,1026,2.0,2.0,E1760N3135
4805,60465.0,14810.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
4806,60057.0,13609.0,E1765N3140,1026,2.0,0.09090909090909091,E1765N3140
4807,62280.0,19765.0,E1765N3145,1026,2.0,0.2,E1765N3145
4808,61865.0,19770.0,E1765N3145,1026,2.0,0.2,E1765N3145
4809,61573.0,22010.0,E1765N3150,1026,75.0,6.818181818181818,E1765N3150
4810,63776.0,40321.0,,4387,,0.3,E1765N3165
4811,123950.0,28771.0,E1810N3155,657,850.0,20.73170731707317,E1810N3155
4812,123757.0,28971.0,E1810N3155,657,850.0,20.73170731707317,E1810N3155
4813,124030.0,28998.0,E1810N3155,657,850.0,20.73170731707317,E1810N3155
4814,123721.0,29009.0,E1810N3155,657,850.0,20.73170731707317,E1810N3155
4815,123619.0,28813.0,E1810N3155,657,850.0,20.73170731707317,E1810N3155
4816,123989.0,28726.0,E1810N3155,657,850.0,20.73170731707317,E1810N3155
4817,121093.0,31961.0,E1805N3160,657,95.0,7.916666666666667,E1805N3160
4818,92015.0,41529.0,E1785N3170,2155,2030.0,27.066666666666666,E1785N3170
4819,99473.0,40561.0,E1790N3170,1204,1040.0,18.90909090909091,E1790N3170
4820,95899.0,41007.0,E1790N3170,2096,1040.0,18.90909090909091,E1790N3170
