NODE ID;X;Y;SQUARE
6633;16457;37637;E1735N3165
6634;16247;37716;E1735N3165
6635;16909;37849;E1735N3165
6636;16343;38067;E1735N3165
6637;110988;39601;E1800N3165
6638;107813;39934;E1795N3165
6639;103110;69349;E1795N3200
6640;101831;75433;E1795N3205
6642;83011;56203;E1780N3185
6643;83258;55917;E1780N3185
6644;83147;56051;E1780N3185
6645;65923;66410;E1770N3195
6646;97513;48693;E1790N3175
6647;36586;80549;E1750N3210
6648;75476;15326;E1775N3140
6649;75224;15329;E1775N3140
6650;76328;16750;E1775N3140
6651;76339;16893;E1775N3140
6652;70936;47088;E1770N3175
6653;43551;47663;E1755N3175
6654;44141;47402;E1755N3175
6655;43178;47025;E1750N3175
6656;43638;46853;E1755N3175
6657;83825;60141;E1780N3190
6658;55256;53040;E1760N3180
6659;46792;8901;E1755N3135
6660;112583;83577;E1800N3215
6661;117800;81135;E1805N3210
6662;101210;88085;E1795N3220
6663;106827;89677;E1795N3220
6664;117595;80242;E1805N3210
6665;106240;84835;E1795N3215
6666;101661;77200;E1795N3205
6667;90913;22959;E1785N3150
6668;90342;32577;E1785N3160
6669;92925;30356;E1785N3155
6670;75282;20249;E1775N3145
6671;75168;18072;E1775N3145
6672;76311;19716;E1775N3145
6673;60051;30620;E1765N3155
6674;72067;18047;E1775N3145
6675;89946;45511;E1785N3175
6676;91189;50665;E1785N3180
6677;93986;46188;E1790N3175
6678;97760;47193;E1790N3175
6679;97936;50762;E1790N3180
6680;98018;50829;E1790N3180
6681;90712;59583;E1785N3190
6682;76206;58471;E1775N3185
6683;74249;39781;E1775N3165
6684;84521;46652;E1780N3175
6685;99627;89553;E1790N3220
6686;84283;72293;E1780N3200
6687;71372;66996;E1770N3195
6688;58828;44997;E1765N3175
6689;51410;50277;E1760N3180
6690;41217;49853;E1750N3180
6691;40310;53781;E1750N3180
6692;46167;49385;E1755N3175
6693;42875;58577;E1750N3185
6694;36091;61776;E1750N3190
6695;20862;57184;E1735N3185
6696;20633;49403;E1735N3175
6697;13958;38487;E1730N3165
6698;12511;38486;E1730N3165
6699;38630;14833;E1750N3140
6700;45862;31637;E1755N3160
6701;44264;38150;E1755N3165
6702;32874;38523;E1745N3165
6703;85760;59725;E1780N3190
6704;64842;45030;E1770N3175
6705;65346;44873;E1770N3170
6706;55784;42920;E1760N3170
6707;55678;43023;E1760N3170
6708;77205;32432;E1775N3160
6710;59044;45718;E1765N3175
6711;69336;47439;E1770N3175
6712;35819;9405;E1745N3135
6713;6740;32992;E1725N3160
6714;75541;31167;E1775N3160
6715;92400;49853;E1785N3180
6716;50000;52019;E1755N3180
6717;48585;52648;E1755N3180
6718;7354;43048;E1730N3170
6719;72513;48790;E1775N3175
6720;78993;37865;E1775N3165
6721;78372;36907;E1775N3165
6722;78148;36909;E1775N3165
6723;86439;26145;E1785N3150
6724;60617;42999;E1765N3170
6725;59325;53033;E1765N3180
6726;78985;37601;E1775N3165
6727;31729;21175;E1745N3145
6728;44532;45041;E1755N3175
6729;130629;22789;E1815N3150
6730;66312;57641;E1770N3185
6731;78975;32231;E1775N3160
6732;122996;65761;E1810N3195
6733;95984;72883;E1790N3205
6734;99638;89498;E1790N3220
6735;75989;31380;E1775N3160
6736;56382;50329;E1760N3180
6737;71999;49854;E1770N3180
6738;48092;34351;E1755N3160
6739;73575;29862;E1775N3155
6740;75564;54033;E1775N3180
6741;25594;44099;E1740N3170
6742;20293;60673;E1735N3190
6743;68208;47323;E1770N3175
6744;69386;45115;E1770N3175
6745;62557;33420;E1765N3160
6746;44844;41898;E1755N3170
6747;67660;47295;E1770N3175
6748;22228;62101;E1740N3190
6749;68201;47456;E1770N3175
6750;68148;47455;E1770N3175
6751;70499;48004;E1770N3175
6752;81728;34138;E1780N3160
6753;75547;52778;E1775N3180
6754;96257;44064;E1790N3170
6755;92627;3376;E1785N3125
6756;20609;63875;E1735N3195
6757;58005;55615;E1765N3185
6758;83458;15785;E1780N3140
6759;7350;25133;E1730N3150
6760;120087;82799;E1805N3215
6761;58622;45721;E1765N3175
6762;59086;45723;E1765N3175
6763;59453;44868;E1765N3170
6764;58275;45650;E1765N3175
6765;31727;7123;E1745N3130
6766;31490;7016;E1745N3130
6767;66189;28145;E1770N3155
6768;66211;27966;E1770N3155
6769;94290;28652;E1790N3155
6770;45116;41347;E1755N3170
6771;96910;68061;E1790N3200
6772;60206;26067;E1765N3150
6773;103926;8861;E1795N3135
6774;77368;16874;E1775N3140
6775;68165;43539;E1770N3170
6776;119768;83302;E1805N3215
6777;119197;83438;E1805N3215
6778;104023;72817;E1795N3205
6779;104242;72748;E1795N3205
6780;103780;72155;E1795N3200
6781;104165;72649;E1795N3200
6782;105133;73165;E1795N3205
6783;46483;58874;E1755N3190
6784;50212;59495;E1755N3190
6785;48759;59342;E1755N3190
6786;48794;59257;E1755N3190
6787;47789;58780;E1755N3185
6788;43684;38481;E1755N3165
6789;43935;38338;E1755N3165
6790;101856;78121;E1795N3210
6791;110051;74401;E1800N3205
6792;10821;50657;E1730N3180
6793;10610;51892;E1730N3180
6794;10553;50286;E1730N3180
6795;48858;59101;E1755N3190
6796;47734;58915;E1755N3190
6797;66377;57101;E1770N3185
6798;30095;43905;E1745N3170
6799;30905;42706;E1745N3170
6800;76580;67070;E1775N3195
6801;77361;66681;E1775N3195
6807;24028;39327;E1740N3165
6808;55431;57700;E1760N3185
6809;82470;63236;E1780N3190
6810;93930;29237;E1790N3155
6811;93999;29312;E1790N3155
6812;90225;28792;E1785N3155
6813;32468;62440;E1745N3190
6814;93908;29297;E1790N3155
6816;20354;32166;E1735N3160
6817;49342;40406;E1755N3170
6818;23774;49431;E1740N3175
6819;79105;56469;E1775N3185
6820;80063;55756;E1780N3185
6821;80316;55341;E1780N3185
6822;87667;25579;E1785N3150
6823;87508;26740;E1785N3155
6824;86895;26749;E1785N3155
6825;86527;26145;E1785N3150
6826;90613;23812;E1785N3150
6827;90209;22855;E1785N3150
6828;90199;22773;E1785N3150
6829;91130;22964;E1785N3150
6830;90880;22962;E1785N3150
6831;93949;26116;E1790N3150
6833;64996;44438;E1770N3170
6834;65237;44415;E1770N3170
6835;65179;44420;E1770N3170
6836;65124;44426;E1770N3170
6837;65066;44432;E1770N3170
6838;86271;41450;E1780N3170
6839;86158;41332;E1780N3170
6840;31328;49072;E1745N3175
6841;30813;48936;E1745N3175
6842;31009;49307;E1745N3175
6843;31098;49482;E1745N3175
6844;31155;48980;E1745N3175
6845;30924;49143;E1745N3175
6846;54650;53499;E1760N3180
6847;54698;53784;E1760N3180
6848;54620;53355;E1760N3180
6849;65006;44396;E1770N3170
6850;65073;44391;E1770N3170
6851;65128;44387;E1770N3170
6852;65183;44384;E1770N3170
6853;65238;44380;E1770N3170
6854;104295;72732;E1795N3205
6855;104868;73295;E1795N3205
6856;122189;89112;E1805N3220
6857;13767;30397;E1730N3155
6858;111605;84727;E1800N3215
6859;111485;85336;E1800N3215
6860;51587;47471;E1760N3175
6861;100367;64423;E1790N3195
6862;56753;16294;E1760N3140
6863;56985;16848;E1760N3140
6864;83822;71170;E1780N3200
6865;118597;82316;E1805N3215
6866;113481;74893;E1800N3205
6867;131987;83327;E1815N3215
6868;132769;83398;E1815N3215
6869;36781;9045;E1750N3135
6870;77618;54776;E1775N3185
6871;99986;23145;E1790N3150
6872;101527;23321;E1795N3150
6873;101411;23705;E1795N3150
6874;81340;57630;E1780N3185
6875;77428;54168;E1775N3180
6876;79998;55831;E1780N3185
6877;79836;56018;E1780N3185
6878;83527;60273;E1780N3190
6879;105719;44202;E1795N3170
6880;106237;43871;E1795N3170
6881;106351;44210;E1795N3170
6882;105699;44007;E1795N3170
6883;106258;43932;E1795N3170
6884;105684;43856;E1795N3170
6885;106209;43786;E1795N3170
6886;60765;44797;E1765N3170
6887;83946;29067;E1780N3155
6888;78440;61208;E1775N3190
6889;80497;56695;E1780N3185
6890;78965;56395;E1775N3185
6891;78525;55905;E1775N3185
6892;32227;53358;E1745N3180
6893;34876;54002;E1745N3180
6895;26764;38518;E1740N3165
6896;76871;33205;E1775N3160
6897;76800;32460;E1775N3160
6898;77385;30320;E1775N3155
6899;76002;30564;E1775N3155
6900;131278;58746;E1815N3185
6901;136043;74536;E1815N3205
6904;124866;44372;E1810N3170
6905;125306;43496;E1810N3170
6906;36963;40079;E1750N3165
6907;39826;35820;E1750N3165
6908;15641;62479;E1735N3190
6909;16322;62755;E1735N3190
6910;14738;63274;E1735N3190
6911;22043;82964;E1740N3215
6912;44344;77846;E1755N3210
6913;47152;72696;E1755N3205
6914;46804;72586;E1755N3200
6915;46192;72677;E1755N3205
6916;46980;72920;E1755N3205
6917;51008;68240;E1760N3200
6918;53293;60604;E1760N3190
6919;53462;60892;E1760N3190
6920;45121;44307;E1755N3170
6921;57538;58657;E1760N3185
6922;75728;62322;E1775N3190
6923;75997;62607;E1775N3190
6924;94930;40511;E1790N3170
6925;103627;54495;E1795N3185
6926;102541;54535;E1795N3185
6927;101457;54589;E1795N3185
6928;98059;49390;E1790N3175
6929;98210;48535;E1790N3175
6930;98454;48524;E1790N3175
6931;98499;49046;E1790N3175
6932;98255;49055;E1790N3175
6933;98030;49063;E1790N3175
6934;99532;47154;E1790N3175
6935;98371;48067;E1790N3175
6936;98299;47192;E1790N3175
6937;98301;47373;E1790N3175
6938;98112;48079;E1790N3175
6939;98037;49134;E1790N3175
6940;101761;48924;E1795N3175
6941;98698;48513;E1790N3175
6942;102438;49347;E1795N3175
6943;103403;48118;E1795N3175
6944;103452;48443;E1795N3175
6945;103146;48130;E1795N3175
6946;103091;47597;E1795N3175
6947;70208;48619;E1770N3175
6948;69936;49160;E1770N3175
6949;104067;50707;E1795N3180
6950;104350;50807;E1795N3180
6953;64798;44164;E1765N3170
6954;65049;44058;E1770N3170
6955;65045;44163;E1770N3170
6956;65032;44219;E1770N3170
6957;65022;44261;E1770N3170
6958;64356;44181;E1765N3170
6959;38595;38912;E1750N3165
6960;38946;38675;E1750N3165
6961;37590;39297;E1750N3165
6963;30476;50148;E1745N3180
6964;66293;57902;E1770N3185
6965;57883;58203;E1765N3185
6966;47662;56815;E1755N3185
6967;100794;38920;E1790N3165
6968;100514;38741;E1790N3165
6969;100300;38956;E1790N3165
6970;94847;40414;E1790N3170
6971;10447;52352;E1730N3180
6972;10859;53265;E1730N3180
6973;10811;53029;E1730N3180
6974;10963;53280;E1730N3180
6975;10743;53097;E1730N3180
6976;82923;38037;E1780N3165
6977;83876;38069;E1780N3165
6978;83843;40951;E1780N3170
6979;10978;50971;E1730N3180
6980;11857;51353;E1730N3180
6981;11977;51411;E1730N3180
6982;89768;7026;E1785N3130
6983;42821;65442;E1750N3195
6984;42279;66116;E1750N3195
6985;41134;66588;E1750N3195
6986;42171;66052;E1750N3195
6987;102595;7996;E1795N3130
6988;102879;7936;E1795N3130
6989;101184;76406;E1795N3205
6990;84610;22951;E1780N3150
6991;84131;26004;E1780N3150
6992;82259;58942;E1780N3190
6993;70293;69656;E1770N3200
6994;20464;32369;E1735N3160
6995;56747;77231;E1760N3205
6996;57703;58632;E1765N3185
6997;58571;58729;E1765N3185
6998;55395;57776;E1760N3185
6999;136419;44495;E1815N3170
7000;135635;45494;E1815N3175
7001;135740;45880;E1815N3175
7002;38464;68167;E1750N3200
7003;38474;67494;E1750N3195
7004;38352;67499;E1750N3195
7005;68283;33720;E1770N3160
7006;19754;53259;E1735N3180
7007;19907;53570;E1735N3180
7008;19773;53297;E1735N3180
7009;19839;53431;E1735N3180
7010;18921;53615;E1735N3180
7011;36308;54165;E1750N3180
7012;51691;34569;E1760N3160
7013;77054;45989;E1775N3175
7014;77002;46102;E1775N3175
7015;77516;46072;E1775N3175
7016;48127;55638;E1755N3185
7017;48694;55768;E1755N3185
7018;25822;37259;E1740N3165
7019;25644;37750;E1740N3165
7020;26053;37351;E1740N3165
7021;77680;54519;E1775N3185
7022;80295;39813;E1780N3165
7023;77178;45933;E1775N3175
7024;79313;43788;E1780N3170
7025;49552;56459;E1755N3185
7026;50181;56884;E1755N3185
7027;50225;56916;E1755N3185
7028;69518;59345;E1770N3190
7029;69061;58887;E1770N3190
7030;69146;58971;E1770N3190
7031;66462;57652;E1770N3185
7032;66460;57740;E1770N3185
7033;66427;58213;E1770N3185
7034;66417;58821;E1770N3190
7035;66414;58895;E1770N3190
7036;66449;57901;E1770N3185
7037;68844;59225;E1770N3190
7038;68885;58682;E1770N3185
7039;9934;51215;E1730N3180
7040;12452;51658;E1730N3180
7041;12691;51861;E1730N3180
7042;11168;53081;E1730N3180
7043;13450;50907;E1730N3180
7044;93796;83338;E1790N3215
7045;94176;83417;E1790N3215
7046;94154;83488;E1790N3215
7047;93911;83560;E1790N3215
7048;57396;70914;E1760N3200
7049;57826;71118;E1765N3200
7050;58521;70486;E1765N3200
7051;58282;70456;E1765N3200
7052;135744;44828;E1815N3170
7053;48076;55802;E1755N3185
7054;107281;88731;E1795N3220
7055;39290;81911;E1750N3215
7056;85457;78580;E1780N3210
7057;83627;79357;E1780N3210
7058;36253;41568;E1750N3170
7059;36108;41800;E1750N3170
7060;75310;45922;E1775N3175
7061;77455;45982;E1775N3175
7062;69759;38628;E1770N3165
7063;84512;61097;E1780N3190
7064;83692;60421;E1780N3190
7065;56659;53053;E1760N3180
7066;56668;53140;E1760N3180
7067;58397;53086;E1765N3180
7068;57471;52674;E1760N3180
7069;77144;29298;E1775N3155
7070;79329;30481;E1780N3155
7071;80132;30091;E1780N3155
7072;80351;30082;E1780N3155
7073;80084;29284;E1780N3155
7074;72559;28897;E1775N3155
7075;103271;8783;E1795N3135
7076;102959;8433;E1795N3135
7077;103103;8613;E1795N3135
7078;100147;3455;E1790N3130
7079;108443;70561;E1800N3200
7080;39961;53975;E1750N3180
7081;77841;54420;E1775N3185
7082;76515;50171;E1775N3180
7083;76810;50175;E1775N3180
7084;79541;44063;E1780N3170
7085;81301;42886;E1780N3170
7086;76962;53754;E1775N3180
7087;80909;42755;E1780N3170
7088;69040;58255;E1770N3185
7089;68422;58192;E1770N3185
7090;80369;63952;E1780N3195
7091;80431;63899;E1780N3195
7092;88569;70313;E1785N3200
7093;96111;72784;E1790N3205
7094;81781;65439;E1780N3195
7095;78234;61260;E1775N3190
7096;78216;57333;E1775N3185
7097;78700;61699;E1775N3190
7098;23910;89465;E1740N3220
7099;23866;89416;E1740N3220
7100;23567;89549;E1740N3220
7101;27516;42262;E1740N3170
7102;27059;42732;E1740N3170
7103;134047;23736;E1815N3150
7104;127955;5968;E1810N3130
7105;132007;6279;E1815N3130
7106;132277;4281;E1815N3130
7107;130011;4089;E1815N3130
7108;130194;4020;E1815N3130
7109;129803;3983;E1815N3130
7110;128304;3344;E1810N3125
7111;128425;3463;E1810N3130
7112;120389;81894;E1805N3210
7113;119996;81863;E1805N3210
7114;119998;81943;E1805N3215
7115;78308;61392;E1775N3190
7116;133051;6901;E1815N3130
7117;100198;11254;E1790N3135
7118;100417;11554;E1790N3135
7119;103396;9270;E1795N3135
7120;103386;8958;E1795N3135
7121;96000;22455;E1790N3150
7122;104720;23203;E1795N3150
7123;111077;24209;E1800N3150
7124;120751;26233;E1805N3150
7125;122599;25781;E1810N3150
7126;128269;24886;E1810N3150
7127;125683;26780;E1810N3155
7128;103490;39425;E1795N3165
7129;103836;39414;E1795N3165
7130;103378;39604;E1795N3165
7131;113015;34802;E1800N3160
7132;114248;33753;E1800N3160
7134;99373;39932;E1790N3165
7135;99399;40136;E1790N3165
7136;103824;44785;E1795N3170
7137;103859;44571;E1795N3170
7138;104337;44310;E1795N3170
7139;104011;44380;E1795N3170
7140;123121;44887;E1810N3170
7141;124322;44692;E1810N3170
7142;124386;44830;E1810N3170
7143;129813;45118;E1815N3175
7144;103649;47995;E1795N3175
7145;130074;45389;E1815N3175
7146;135841;45849;E1815N3175
7147;134770;46198;E1815N3175
7148;134869;46164;E1815N3175
7149;135678;45874;E1815N3175
7150;135726;45858;E1815N3175
7151;131881;45441;E1815N3175
7152;132556;45626;E1815N3175
7153;131775;44735;E1815N3170
7154;131637;45390;E1815N3175
7155;10361;29456;E1730N3155
7156;111907;48456;E1800N3175
7157;104952;51182;E1795N3180
7158;104911;51216;E1795N3180
7159;57191;48672;E1760N3175
7160;57136;48840;E1760N3175
7161;58028;48942;E1765N3175
7162;57855;49472;E1765N3175
7163;57713;49459;E1765N3175
7164;56804;48622;E1760N3175
7165;56746;48796;E1760N3175
7166;56355;48751;E1760N3175
7167;56396;49046;E1760N3175
7168;54523;53798;E1760N3180
7169;56501;50348;E1760N3180
7170;67129;28028;E1770N3155
7171;66887;28014;E1770N3155
7172;114618;47338;E1800N3175
7173;114715;74387;E1800N3205
7174;62104;33277;E1765N3160
7175;94492;33680;E1790N3160
7176;92925;59580;E1785N3190
7177;88100;59549;E1785N3190
7178;87421;59579;E1785N3190
7179;88084;59396;E1785N3190
7180;87411;59426;E1785N3190
7181;56337;49811;E1760N3180
7182;66655;57104;E1770N3185
7183;49738;47488;E1755N3175
7184;75174;57007;E1775N3185
7185;75005;56944;E1775N3185
7186;55174;54307;E1760N3185
7187;76098;14696;E1775N3140
7188;75385;14695;E1775N3140
7189;75591;12678;E1775N3140
7190;75123;14698;E1775N3140
7191;78110;58725;E1775N3185
7192;78197;58528;E1775N3185
7193;78003;58590;E1775N3185
7194;52417;49168;E1760N3175
7195;67421;44070;E1770N3170
7196;65148;44194;E1770N3170
7197;65204;43887;E1770N3170
7198;65121;44334;E1770N3170
7199;67469;44126;E1770N3170
7200;65181;44011;E1770N3170
7201;64415;44219;E1765N3170
7202;64964;44256;E1770N3170
7203;64990;44478;E1770N3170
7204;65193;44703;E1770N3170
7205;65269;44787;E1770N3170
7206;65241;44324;E1770N3170
7207;65262;44698;E1770N3170
7208;84188;60071;E1780N3190
7209;77883;14694;E1775N3140
7210;75493;12856;E1775N3140
7211;77136;47446;E1775N3175
7212;78761;46775;E1775N3175
7213;78511;46624;E1775N3175
7220;75734;15322;E1775N3140
7221;75973;15319;E1775N3140
7222;76046;16300;E1775N3140
7223;76279;15316;E1775N3140
7224;76102;15710;E1775N3140
7225;76190;16752;E1775N3140
7226;12998;52115;E1730N3180
7227;11029;52533;E1730N3180
7228;12905;52039;E1730N3180
7229;77346;46242;E1775N3175
7230;77066;46196;E1775N3175
7231;76788;47679;E1775N3175
7232;18872;52762;E1735N3180
7233;19119;52359;E1735N3180
7234;17347;52139;E1735N3180
7235;17622;52267;E1735N3180
7238;47076;56383;E1755N3185
7239;44966;55246;E1755N3185
7240;73322;42987;E1775N3170
7241;73548;43032;E1775N3170
7242;73924;43106;E1775N3170
7243;129509;80374;E1810N3210
7244;129883;80171;E1815N3210
7245;117062;79513;E1805N3210
7246;117523;80741;E1805N3210
7247;46173;54521;E1755N3185
7248;45035;55285;E1755N3185
7249;45967;54551;E1755N3185
7250;42090;53736;E1750N3180
7251;48222;55560;E1755N3185
7252;47590;42052;E1755N3170
7253;17241;58366;E1735N3185
7254;17457;58456;E1735N3185
7255;44391;41681;E1755N3170
7256;44110;40720;E1755N3170
7257;44263;40809;E1755N3170
7259;73887;36997;E1775N3165
7260;8332;24572;E1730N3150
7261;9174;23670;E1730N3150
7262;8781;23454;E1730N3150
7263;8377;24524;E1730N3150
7264;7387;24225;E1730N3150
7269;34101;82117;E1745N3215
7270;54003;42619;E1760N3170
7271;53485;43799;E1760N3170
7272;53621;43821;E1760N3170
7273;53292;44234;E1760N3170
7274;53370;43912;E1760N3170
7275;57582;51936;E1760N3180
7276;57624;51982;E1760N3180
7277;57182;52377;E1760N3180
7278;80605;39741;E1780N3165
7279;52415;51868;E1760N3180
7280;78244;44563;E1775N3170
7281;79378;44151;E1780N3170
7282;77595;45753;E1775N3175
7283;77498;46150;E1775N3175
7284;79440;46338;E1780N3175
7285;79231;46345;E1780N3175
7290;8083;24715;E1730N3150
7291;96898;49033;E1790N3175
7292;96414;49096;E1790N3175
7293;96574;49016;E1790N3175
7294;96881;49067;E1790N3175
7295;96831;49171;E1790N3175
7296;95023;48816;E1790N3175
7297;81081;34205;E1780N3160
7298;83287;34097;E1780N3160
7299;81180;34126;E1780N3160
7300;80515;34206;E1780N3160
7301;81076;34073;E1780N3160
7302;80220;34203;E1780N3160
7303;80224;34337;E1780N3160
7304;80228;34463;E1780N3160
7305;79129;34075;E1775N3160
7306;79192;31873;E1775N3160
7307;78998;31524;E1775N3160
7308;77704;29310;E1775N3155
7309;77804;29840;E1775N3155
7310;79013;30784;E1775N3155
7311;42828;41326;E1750N3170
7312;44014;41559;E1755N3170
7313;44326;41654;E1755N3170
7314;57376;51689;E1760N3180
7315;57537;51992;E1760N3180
7316;57360;51689;E1760N3180
7317;104919;62706;E1795N3190
7318;104583;61230;E1795N3190
7319;104953;59728;E1795N3190
7320;123080;65753;E1810N3195
7321;79037;56368;E1775N3185
7322;79610;56004;E1780N3185
7323;75708;52779;E1775N3180
7324;76593;52772;E1775N3180
7325;76903;52770;E1775N3180
7326;75522;47638;E1775N3175
7327;76350;47665;E1775N3175
7328;77077;47871;E1775N3175
7329;76979;48504;E1775N3175
7330;77100;47688;E1775N3175
7331;81786;42369;E1780N3170
7332;82963;42398;E1780N3170
7333;94693;40326;E1790N3165
7334;33499;79423;E1745N3210
7335;33649;79324;E1745N3210
7336;33551;79389;E1745N3210
7337;33140;79236;E1745N3210
7338;33253;79162;E1745N3210
7339;33294;79422;E1745N3210
7340;33122;79421;E1745N3210
7341;33294;79134;E1745N3210
7343;68486;43604;E1770N3170
7344;122529;30307;E1810N3155
7345;74436;29714;E1775N3155
7346;78876;32949;E1775N3160
7347;78992;33034;E1775N3160
7348;79131;35499;E1775N3160
7349;73429;57849;E1775N3185
7350;73566;57781;E1775N3185
7351;82079;59116;E1780N3190
7352;80916;58095;E1780N3185
7353;80277;57507;E1780N3185
7354;66424;58301;E1770N3185
7355;69070;58151;E1770N3185
7356;35377;12004;E1745N3135
7357;98864;5322;E1790N3130
7358;46315;45088;E1755N3175
7359;44646;55010;E1755N3185
7360;44793;54940;E1755N3185
7361;44390;54436;E1755N3185
7362;83465;42108;E1780N3170
7363;82097;41230;E1780N3170
7364;85774;37027;E1780N3165
7365;51038;57526;E1760N3185
7366;126685;25975;E1810N3150
7367;126975;25781;E1810N3150
7368;59048;57841;E1765N3185
7369;58165;58189;E1765N3185
7370;57674;57560;E1765N3185
7371;58273;57829;E1765N3185
7372;59318;57572;E1765N3185
7373;59298;57516;E1765N3185
7374;51907;53347;E1760N3180
7375;52309;53785;E1760N3180
7376;101013;69636;E1795N3200
7377;102130;70497;E1795N3200
7378;49929;52111;E1755N3180
7379;51710;53371;E1760N3180
7388;52339;53654;E1760N3180
7389;36278;53972;E1750N3180
7390;58964;57592;E1765N3185
7391;67876;35203;E1770N3160
7392;87113;41829;E1785N3170
7393;79905;39590;E1780N3165
7394;24867;49857;E1740N3180
7395;81830;40695;E1780N3170
7396;81924;40817;E1780N3170
7397;66285;59500;E1770N3190
7398;66205;59763;E1770N3190
7399;41504;39254;E1750N3165
7400;41875;38962;E1750N3165
7401;101627;3530;E1795N3130
7402;40966;49795;E1750N3180
7403;41439;49898;E1750N3180
7404;52783;79768;E1760N3210
7405;49052;52493;E1755N3180
7406;49839;52049;E1755N3180
7407;11145;53219;E1730N3180
7408;11534;53638;E1730N3180
7409;12577;52687;E1730N3180
7410;11153;52864;E1730N3180
7411;12564;53229;E1730N3180
7412;12368;53345;E1730N3180
7413;12149;53435;E1730N3180
7414;11949;53498;E1730N3180
7415;11701;53109;E1730N3180
7416;11904;53059;E1730N3180
7417;12117;53010;E1730N3180
7418;12290;52958;E1730N3180
7419;12459;52885;E1730N3180
7420;12647;52768;E1730N3180
7421;12753;53133;E1730N3180
7422;11011;52533;E1730N3180
7423;10518;52577;E1730N3180
7424;55928;57889;E1760N3185
7425;4551;25969;E1725N3150
7434;80957;72679;E1780N3205
7435;80780;72454;E1780N3200
7436;75284;73080;E1775N3205
7439;78981;32455;E1775N3160
7440;80061;32121;E1780N3160
7441;80106;32120;E1780N3160
7442;82369;34103;E1780N3160
7443;82424;34102;E1780N3160
7445;125798;81292;E1810N3210
7446;125522;82005;E1810N3215
7447;121226;81115;E1805N3210
7448;121238;81075;E1805N3210
7449;117924;83122;E1805N3215
7450;117885;83030;E1805N3215
7451;117868;82985;E1805N3215
7452;117894;85083;E1805N3215
7453;116711;82549;E1805N3215
7454;116436;82588;E1805N3215
7455;54425;51785;E1760N3180
7456;54845;53076;E1760N3180
7457;53130;53479;E1760N3180
7458;53157;53627;E1760N3180
7459;53562;51645;E1760N3180
7460;77834;47315;E1775N3175
7461;78661;47361;E1775N3175
7462;77660;47271;E1775N3175
7463;77693;47161;E1775N3175
7464;77725;47035;E1775N3175
7465;77756;46914;E1775N3175
7466;77787;46794;E1775N3175
7467;77816;46674;E1775N3175
7468;77848;46552;E1775N3175
7469;77911;46430;E1775N3175
7470;78477;47383;E1775N3175
7471;64058;67164;E1765N3195
7472;129509;83767;E1810N3215
7473;128290;83237;E1810N3215
7474;128917;83956;E1810N3215
7475;37414;89359;E1750N3220
7476;95425;27253;E1790N3155
7477;95480;27081;E1790N3155
7478;96111;27926;E1790N3155
7479;119683;84141;E1805N3215
7480;121449;83996;E1805N3215
7481;121018;83643;E1805N3215
7482;120381;81995;E1805N3215
7483;120401;81752;E1805N3210
7484;120509;81414;E1805N3210
7485;120565;81702;E1805N3210
7486;121938;82157;E1805N3215
7487;117182;84464;E1805N3215
7488;117869;84107;E1805N3215
7489;112699;85824;E1800N3215
7490;108963;84556;E1800N3215
7491;107848;85330;E1795N3215
7492;108120;86124;E1800N3215
7493;121804;88585;E1805N3220
7494;121566;88891;E1805N3220
7495;121171;88317;E1805N3220
7496;121104;87918;E1805N3220
7497;115033;83885;E1800N3215
7498;107825;85775;E1795N3215
7499;106044;76453;E1795N3205
7500;102875;76681;E1795N3205
7501;103855;76369;E1795N3205
7502;103986;76516;E1795N3205
7503;66860;57445;E1770N3185
7504;66831;57515;E1770N3185
7505;10159;29265;E1730N3155
7506;118845;82199;E1805N3215
7507;120402;81742;E1805N3210
7508;120066;81794;E1805N3210
7509;120027;81789;E1805N3210
7510;119980;81905;E1805N3215
7511;119905;81892;E1805N3210
7512;118857;82210;E1805N3215
7513;107885;74794;E1795N3205
7514;108302;74904;E1800N3205
7515;107784;74680;E1795N3205
7516;107405;74398;E1795N3205
7517;107385;73964;E1795N3205
7518;107179;73722;E1795N3205
7519;106704;73881;E1795N3205
7520;103850;74156;E1795N3205
7521;101807;75135;E1795N3205
7522;101662;72547;E1795N3200
7523;45137;57778;E1755N3185
7524;44564;57500;E1755N3185
7525;45177;57407;E1755N3185
7526;44154;57339;E1755N3185
7527;92960;51052;E1785N3180
7528;93268;50228;E1785N3180
7529;90073;45758;E1785N3175
7530;90087;45514;E1785N3175
7531;90204;45728;E1785N3175
7532;89347;45924;E1785N3175
7533;89219;45677;E1785N3175
7534;89478;45895;E1785N3175
7535;91636;45393;E1785N3175
7536;88778;44358;E1785N3170
7537;88775;43936;E1785N3170
7538;88810;44004;E1785N3170
7539;86519;48135;E1785N3175
7540;86114;48683;E1780N3175
7541;86106;48837;E1780N3175
7542;85267;47968;E1780N3175
7543;60791;47191;E1765N3175
7544;77325;61449;E1775N3190
7545;104899;77833;E1795N3210
7546;105089;80672;E1795N3210
7547;114378;85312;E1800N3215
7548;112978;84332;E1800N3215
7549;112547;83977;E1800N3215
7550;112733;83732;E1800N3215
7551;112964;83804;E1800N3215
7552;113097;83935;E1800N3215
7553;101732;88547;E1795N3220
7554;101848;88547;E1795N3220
7555;101876;88512;E1795N3220
7556;47990;53138;E1755N3180
7557;47798;53279;E1755N3180
7558;47722;53334;E1755N3180
