EDGE ID;V1;V2;DIST;DIRECTED (v1 -> v2);TYPE;NAME;MAX_SPEED;X1;Y1;X2;Y2;Square 1;Square 2;Square mid
e6399;4835;110;14,56605643;FALSE;secondary;Grenadiersweg;50;37427;6466;37343;6585;E1750N3130;E1750N3130;E1750N3130
e6400;110;4834;26,86801072;FALSE;secondary;Grenadiersweg;50;37343;6585;37085;6510;E1750N3130;E1750N3130;E1750N3130
e6401;4530;6608;90,19201739;FALSE;residential;Avergat;50;35316;8438;36160;8120;E1745N3135;E1750N3135;E1745N3135
e6402;6608;112;15,25417976;FALSE;residential;Avergat;50;36160;8120;36298;8055;E1750N3135;E1750N3135;E1750N3135
e6403;147;148;257,7913885;FALSE;unclassified;Kanaalstraat;5;11195;22915;9537;24889;E1730N3150;E1730N3150;E1730N3150
e6404;148;151;135,7278527;FALSE;unclassified;Kanaalstraat;5;9537;24889;8711;25966;E1730N3150;E1730N3150;E1730N3150
e6405;3159;3171;121,2693284;FALSE;unclassified;Heerenweg;80;132511;58038;133712;58206;E1815N3185;E1815N3185;E1815N3185
e6406;7151;7152;69,98928489;FALSE;tertiary;Oude Akerstraat;30;131881;45441;132556;45626;E1815N3175;E1815N3175;E1815N3175
e6407;7152;2318;3,178049716;FALSE;tertiary;Oude Akerstraat;30;132556;45626;132585;45639;E1815N3175;E1815N3175;E1815N3175
e6408;774;897;210,0995002;FALSE;residential;Groenerein;30;130929;28835;130137;30781;E1815N3155;E1815N3155;E1815N3155
e6409;4258;1679;608,1070383;FALSE;unclassified;Weg van Heer naar Bemelen;30;130153;39826;124117;40565;E1815N3165;E1810N3170;E1810N3165
e6410;750;778;55,61699381;FALSE;residential;Willem Alexanderstraat;30;125339;28635;124862;28921;E1810N3155;E1810N3155;E1810N3155
e6411;6999;2188;61,19027701;FALSE;tertiary;Bemelerberg;60;136419;44495;135839;44690;E1815N3170;E1815N3170;E1815N3170
e6412;2348;2318;61,32087736;FALSE;tertiary;Oude Akerstraat;30;133157;45860;132585;45639;E1815N3175;E1815N3175;E1815N3175
e6413;3997;4035;340,1444693;FALSE;unclassified;Boekenderweg;60;91919;80098;89064;81947;E1785N3210;E1785N3215;E1785N3210
e6414;4092;4112;95,13621813;FALSE;unclassified;Weerterstraat;60;99078;84021;98359;84644;E1790N3215;E1790N3215;E1790N3215
e6415;1655;4953;74,36733154;TRUE;residential;Paus Leo XIII straat;30;72229;40375;72082;39646;E1775N3170;E1775N3165;E1775N3165
e6416;1788;1819;81,45532518;TRUE;residential;Leo Moonenstraat;30;73107;41600;72323;41821;E1775N3170;E1775N3170;E1775N3170
e6417;1548;1492;113,3746444;TRUE;residential;Monseigneur Poelsplein;30;72160;39552;73194;39087;E1775N3165;E1775N3165;E1775N3165
e6418;1170;1213;46,86331188;FALSE;unclassified;Oude Molenweg;30;102031;35639;102195;36078;E1795N3160;E1795N3165;E1795N3165
e6419;4427;4951;169,5599599;TRUE;residential;Renier Nafzgerstraat;30;72157;38689;70580;39312;E1775N3165;E1770N3165;E1770N3165
e6420;1875;1865;56,13065116;FALSE;residential;Jonkheer Ruysstraat;30;73565;42297;73009;42220;E1775N3170;E1775N3170;E1775N3170
e6421;1865;1819;79,3597505;FALSE;residential;Jonkheer Ruysstraat;30;73009;42220;72323;41821;E1775N3170;E1775N3170;E1775N3170
e6422;1819;1771;77,15763086;FALSE;residential;Jonkheer Ruysstraat;30;72323;41821;71670;41410;E1775N3170;E1770N3170;E1770N3170
e6423;230;254;87,45816143;FALSE;tertiary;Rijksweg;30;98726;5610;98288;6367;E1790N3130;E1790N3130;E1790N3130
e6424;219;7357;41,25748417;FALSE;tertiary;Rijksweg;30;99007;4935;98864;5322;E1790N3130;E1790N3130;E1790N3130
e6425;303;311;131,5849535;TRUE;secondary;Köbbesweg;50;85242;12227;86540;12443;E1780N3135;E1785N3135;E1780N3135
e6426;212;6773;1352,907909;FALSE;secondary;Eckelraderweg;80;116816;4752;103926;8861;E1805N3130;E1795N3135;E1800N3130
e6427;4916;4961;22,30560468;TRUE;service;undefined;5;79278;32452;79273;32229;E1780N3160;E1780N3160;E1780N3160
e6428;4958;4959;24,57173173;TRUE;service;undefined;50;79022;30945;79123;31169;E1775N3155;E1775N3160;E1775N3155
e6429;4959;5284;19,57242959;TRUE;service;undefined;50;79123;31169;79305;31241;E1775N3160;E1780N3160;E1775N3160
e6430;4970;4964;83,6153096;TRUE;service;undefined;5;80153;31535;79317;31551;E1780N3160;E1780N3160;E1780N3160
e6431;4965;8267;36,10346244;TRUE;service;undefined;5;79313;31415;79674;31410;E1780N3160;E1780N3160;E1780N3160
e6432;8267;4969;47,50673636;TRUE;service;undefined;5;79674;31410;80149;31402;E1780N3160;E1780N3160;E1780N3160
e6433;4963;8275;45,3027593;TRUE;service;undefined;5;79306;31136;79759;31131;E1780N3160;E1780N3160;E1780N3160
e6434;8275;4967;38,20209418;TRUE;service;undefined;5;79759;31131;80141;31127;E1780N3160;E1780N3160;E1780N3160
e6435;1297;5032;12,60039682;FALSE;service;undefined;5;82091;37229;81965;37228;E1780N3165;E1780N3165;E1780N3165
e6436;4973;4974;20,1;TRUE;service;undefined;5;82189;35555;82189;35756;E1780N3160;E1780N3165;E1780N3160
e6437;4976;4414;92,8446552;TRUE;residential;undefined;30;67775;47298;68197;46471;E1770N3175;E1770N3175;E1770N3175
e6438;4414;4415;106,3643737;TRUE;residential;undefined;30;68197;46471;68784;45584;E1770N3175;E1770N3175;E1770N3175
e6439;4486;4415;4,070626487;FALSE;tertiary;Wilhelminasingel;50;68803;45548;68784;45584;E1770N3175;E1770N3175;E1770N3175
e6440;4415;2396;136,5598037;FALSE;tertiary;Wilhelminasingel;50;68784;45584;68197;46817;E1770N3175;E1770N3175;E1770N3175
e6441;4488;2258;11,62841348;TRUE;tertiary;Prins Bisschopsingel;50;69121;45087;69060;45186;E1770N3175;E1770N3175;E1770N3175
e6442;4978;1460;85,20856764;FALSE;unclassified;Op de Kuiper;60;136260;38324;135505;38719;E1815N3165;E1815N3165;E1815N3165
e6443;2502;2515;28,75708608;FALSE;residential;Karolingenstraat;30;83608;47765;83739;48021;E1780N3175;E1780N3175;E1780N3175
e6444;1402;1420;189,1135109;TRUE;primary;John F, Kennedysingel;50;73024;38139;71150;38393;E1775N3165;E1770N3165;E1775N3165
e6445;4667;1693;121,4974897;TRUE;primary;Akersteenweg;50;100991;40581;99783;40711;E1795N3170;E1790N3170;E1790N3170
e6446;6399;4595;133,005639;TRUE;primary;John F, Kennedysingel;50;73698;38015;75027;37962;E1775N3165;E1775N3165;E1775N3165
e6447;4594;5644;264,7392868;TRUE;primary;John F, Kennedybrug;50;61208;40407;63825;40007;E1765N3170;E1765N3165;E1765N3165
e6448;5677;7912;42,94240329;TRUE;service;undefined;50;62974;41226;63397;41152;E1765N3170;E1765N3170;E1765N3170
e6449;7912;4810;91,33465936;TRUE;service;undefined;50;63397;41152;63776;40321;E1765N3170;E1765N3165;E1765N3170
e6450;4810;4990;17,37872262;FALSE;service;undefined;50;63776;40321;63947;40290;E1765N3165;E1765N3165;E1765N3165
e6451;4792;4992;57,6021701;FALSE;pedestrian;undefined;5;79799;35425;79223;35430;E1780N3160;E1780N3160;E1780N3160
e6452;4992;4991;69,17405583;FALSE;pedestrian;undefined;5;79223;35430;79795;35041;E1780N3160;E1780N3160;E1780N3160
e6453;6726;6720;26,41211843;FALSE;service;undefined;5;78985;37601;78993;37865;E1775N3165;E1775N3165;E1775N3165
e6454;4995;6720;50,20248998;FALSE;service;undefined;5;78491;37870;78993;37865;E1775N3165;E1775N3165;E1775N3165
e6455;6720;4993;28,30159006;FALSE;service;undefined;5;78993;37865;79276;37862;E1775N3165;E1780N3165;E1775N3165
e6456;4998;4997;20,40882162;TRUE;service;undefined;5;78587;37108;78581;36904;E1775N3165;E1775N3165;E1775N3165
e6457;4999;6721;20,52949098;TRUE;service;undefined;5;78383;37112;78372;36907;E1775N3165;E1775N3165;E1775N3165
e6458;5001;1275;43,80011416;TRUE;service;undefined;5;78791;36901;79229;36902;E1775N3165;E1780N3165;E1775N3165
e6459;5002;6722;20,74078108;TRUE;service;undefined;5;78161;37116;78148;36909;E1775N3165;E1775N3165;E1775N3165
e6460;5008;5009;24,92007223;FALSE;service;undefined;5;79439;36511;79449;36760;E1780N3165;E1780N3165;E1780N3165
e6461;5012;5013;18,42199772;FALSE;service;undefined;5;79868;36319;79877;36503;E1780N3165;E1780N3165;E1780N3165
e6462;5011;5010;24,81632527;FALSE;service;undefined;5;79677;36755;79668;36507;E1780N3165;E1780N3165;E1780N3165
e6463;5010;5014;18,4133104;FALSE;service;undefined;5;79668;36507;79661;36323;E1780N3165;E1780N3165;E1780N3165
e6464;5015;5016;54,62966227;TRUE;service;undefined;5;78979;36222;78997;36768;E1775N3165;E1775N3165;E1775N3165
e6465;5000;5007;20,50390207;TRUE;service;undefined;5;78341;36233;78546;36229;E1775N3165;E1775N3165;E1775N3165
e6466;5007;5018;21,30375554;TRUE;service;undefined;5;78546;36229;78759;36225;E1775N3165;E1775N3165;E1775N3165
e6467;5018;5015;22,00204536;TRUE;service;undefined;5;78759;36225;78979;36222;E1775N3165;E1775N3165;E1775N3165
e6468;5015;5017;17,10467772;TRUE;service;undefined;5;78979;36222;79150;36218;E1775N3165;E1775N3165;E1775N3165
e6469;5017;7766;55,0991833;TRUE;service;undefined;5;79150;36218;79224;36764;E1775N3165;E1780N3165;E1775N3165
e6470;8337;8338;191,8376397;FALSE;service;undefined;5;75621;37612;77539;37574;E1775N3165;E1775N3165;E1775N3165
e6471;4992;7348;11,5;FALSE;pedestrian;undefined;5;79223;35430;79131;35499;E1780N3160;E1775N3160;E1775N3160
e6472;5035;5036;7,810249676;FALSE;service;undefined;5;77011;34212;77015;34134;E1775N3160;E1775N3160;E1775N3160
e6473;6898;8260;12,51958466;FALSE;service;undefined;5;77385;30320;77392;30445;E1775N3155;E1775N3155;E1775N3155
e6474;8260;8261;17,12366783;FALSE;service;undefined;5;77392;30445;77401;30616;E1775N3155;E1775N3155;E1775N3155
e6475;8261;8263;16,42467656;FALSE;service;undefined;5;77401;30616;77410;30780;E1775N3155;E1775N3155;E1775N3155
e6476;8263;8264;15,62049935;FALSE;service;undefined;5;77410;30780;77418;30936;E1775N3155;E1775N3155;E1775N3155
e6477;8264;8266;15,02131818;FALSE;service;undefined;5;77418;30936;77426;31086;E1775N3155;E1775N3155;E1775N3155
e6478;8266;5037;26,73162921;FALSE;service;undefined;5;77426;31086;77439;31353;E1775N3155;E1775N3160;E1775N3160
e6479;5037;5610;26,73667893;FALSE;service;undefined;5;77439;31353;77425;31620;E1775N3160;E1775N3160;E1775N3160
e6480;5610;5614;13,80326048;FALSE;service;undefined;5;77425;31620;77428;31758;E1775N3160;E1775N3160;E1775N3160
e6481;5614;5611;14,00571312;FALSE;service;undefined;5;77428;31758;77432;31898;E1775N3160;E1775N3160;E1775N3160
e6482;5611;5615;14,00321392;FALSE;service;undefined;5;77432;31898;77435;32038;E1775N3160;E1775N3160;E1775N3160
e6483;5615;5617;14,20316866;FALSE;service;undefined;5;77435;32038;77438;32180;E1775N3160;E1775N3160;E1775N3160
e6484;5617;5618;68,90355579;FALSE;service;undefined;5;77438;32180;78127;32173;E1775N3160;E1775N3160;E1775N3160
e6485;5618;5612;14,20316866;FALSE;service;undefined;5;78127;32173;78124;32031;E1775N3160;E1775N3160;E1775N3160
e6486;5612;5609;14,00571312;FALSE;service;undefined;5;78124;32031;78120;31891;E1775N3160;E1775N3160;E1775N3160
e6487;5609;5613;14,00321392;FALSE;service;undefined;5;78120;31891;78117;31751;E1775N3160;E1775N3160;E1775N3160
e6488;5613;5619;13,80579588;FALSE;service;undefined;5;78117;31751;78113;31613;E1775N3160;E1775N3160;E1775N3160
e6489;5619;5621;14,30873859;FALSE;service;undefined;5;78113;31613;78108;31470;E1775N3160;E1775N3160;E1775N3160
e6490;5004;4998;20,60218435;TRUE;service;undefined;5;78793;37105;78587;37108;E1775N3165;E1775N3165;E1775N3165
e6491;4998;4999;20,40392119;TRUE;service;undefined;5;78587;37108;78383;37112;E1775N3165;E1775N3165;E1775N3165
e6492;4999;5002;22,20360331;TRUE;service;undefined;5;78383;37112;78161;37116;E1775N3165;E1775N3165;E1775N3165
e6493;5002;5005;20,8038458;TRUE;service;undefined;5;78161;37116;77953;37120;E1775N3165;E1775N3165;E1775N3165
e6494;4982;2586;74,24769357;TRUE;residential;Kazemattenstraat;30;46296;49361;46942;48995;E1755N3175;E1755N3175;E1755N3175
e6495;2166;5042;7,780102827;TRUE;residential;Hertogsingel;30;45526;44582;45479;44520;E1755N3170;E1755N3170;E1755N3170
e6496;5043;1929;8,832326987;FALSE;residential;Hertogsingel;50;46901;42747;46986;42771;E1755N3170;E1755N3170;E1755N3170
e6497;5043;5256;23,7118114;FALSE;residential;Tongerseplein;50;46901;42747;46789;42538;E1755N3170;E1755N3170;E1755N3170
e6498;1906;5255;50,81269526;TRUE;residential;Tongerseplein;50;48097;42606;47605;42733;E1755N3170;E1755N3170;E1755N3170
e6499;1927;5047;9,616652224;FALSE;residential;Hertogsingel;50;47100;42804;47192;42832;E1755N3170;E1755N3170;E1755N3170
e6500;4289;5257;26,74415824;TRUE;residential;Tongerseplein;50;47832;42042;47927;42292;E1755N3170;E1755N3170;E1755N3170
e6501;1846;4289;8,486459804;FALSE;residential;Tongerseplein;50;47753;42011;47832;42042;E1755N3170;E1755N3170;E1755N3170
e6502;7864;5056;200,3932634;TRUE;secondary;Hertogsingel;50;43854;46709;45093;45134;E1755N3175;E1755N3175;E1755N3175
e6503;5056;4441;27,92561548;TRUE;secondary;Hertogsingel;50;45093;45134;45265;44914;E1755N3175;E1755N3170;E1755N3175
e6504;4441;4443;11,6211015;TRUE;secondary;Hertogsingel;50;45265;44914;45336;44822;E1755N3170;E1755N3170;E1755N3170
e6505;5059;5060;7,823042886;FALSE;residential;Hertogsingel;50;45245;45096;45311;45138;E1755N3175;E1755N3175;E1755N3175
e6506;2412;5064;20,8405854;TRUE;service;undefined;50;38797;46784;38589;46797;E1750N3175;E1750N3175;E1750N3175
e6507;5039;8420;27,93027032;FALSE;service;undefined;5;75564;35817;75407;36048;E1775N3165;E1775N3165;E1775N3165
e6508;8420;1222;36,48780618;FALSE;service;undefined;5;75407;36048;75051;36128;E1775N3165;E1775N3165;E1775N3165
e6509;5019;5001;12,9034879;FALSE;service;undefined;5;78788;36772;78791;36901;E1775N3165;E1775N3165;E1775N3165
e6510;5001;7767;8,200609733;FALSE;service;undefined;5;78791;36901;78792;36983;E1775N3165;E1775N3165;E1775N3165
e6511;1755;1910;174,5229211;TRUE;residential;Voldersdreef;30;23361;41264;22209;42575;E1740N3170;E1740N3170;E1740N3170
e6512;1910;1933;33,33181663;FALSE;residential;Voldersdreef;30;22209;42575;21983;42820;E1740N3170;E1740N3170;E1740N3170
e6513;4689;2045;33,77528682;FALSE;residential;Peymeestersdreef;30;24360;43314;24134;43565;E1740N3170;E1740N3170;E1740N3170
e6514;4689;1942;64,77846865;TRUE;residential;Peymeestersdreef;30;24360;43314;24795;42834;E1740N3170;E1740N3170;E1740N3170
e6515;1942;1874;77,66704578;TRUE;residential;Peymeestersdreef;30;24795;42834;25316;42258;E1740N3170;E1740N3170;E1740N3170
e6516;5073;5074;103,0855955;TRUE;residential;Generaal Marshall-laan;30;75853;55622;76883;55580;E1775N3185;E1775N3185;E1775N3185
e6517;3653;6732;479,9472054;FALSE;unclassified;Bodemsweg;60;118350;64557;122996;65761;E1805N3195;E1810N3195;E1805N3195
e6518;2833;2876;133,5174895;FALSE;residential;Albertusstraat;30;83936;51971;82822;52707;E1780N3180;E1780N3180;E1780N3180
e6519;5076;2796;61,80355977;FALSE;living_street;Hofmeiersplein;15;84338;51130;83830;51482;E1780N3180;E1780N3180;E1780N3180
e6520;2498;2494;84,99417627;FALSE;residential;Karolingenstraat;30;81239;47715;82088;47675;E1780N3175;E1780N3175;E1780N3175
e6521;2494;2497;87,10694576;FALSE;residential;Karolingenstraat;30;82088;47675;82959;47686;E1780N3175;E1780N3175;E1780N3175
e6522;2497;2499;22,55681715;FALSE;residential;Karolingenstraat;30;82959;47686;83184;47702;E1780N3175;E1780N3175;E1780N3175
e6523;2499;2502;42,86548728;FALSE;residential;Karolingenstraat;30;83184;47702;83608;47765;E1780N3175;E1780N3175;E1780N3175
e6524;5069;4446;82,63201559;FALSE;tertiary;Boschstraat;30;55931;52058;55954;52884;E1760N3180;E1760N3180;E1760N3180
e6525;4446;5102;10,0124922;FALSE;tertiary;Boschstraat;30;55954;52884;55959;52984;E1760N3180;E1760N3180;E1760N3180
e6526;1833;6073;36,09432088;FALSE;tertiary;undefined;50;19759;42043;19401;42089;E1735N3170;E1735N3170;E1735N3170
e6527;5081;4502;7,397972695;FALSE;service;undefined;5;66617;43506;66600;43578;E1770N3170;E1770N3170;E1770N3170
e11283;8443;8020;4,850773134;TRUE;pedestrian;Andriespoort;5;53715;52370;53703;52323;E1760N3180;E1760N3180;E1760N3180
e11202;214;8362;4,472135955;FALSE;unclassified;Linderweg;60;119079;4779;119087;4823;E1805N3130;E1805N3130;E1805N3130
e11276;924;938;92,65527508;FALSE;tertiary;Weerhuysgaard;50;90379;31265;91259;31555;E1785N3160;E1785N3160;E1785N3160
e10579;7904;7902;11,69016681;FALSE;services;Meerssen;5;105496;84685;105611;84706;E1795N3215;E1795N3215;E1795N3215
e11203;8363;4895;23,98207664;FALSE;service;undefined;5;47713;51182;47896;51337;E1755N3180;E1755N3180;E1755N3180
e11326;5202;5201;14,53306575;FALSE;service;undefined;5;35281;46856;35421;46895;E1745N3175;E1745N3175;E1745N3175
e11331;4985;8002;242,2003303;TRUE;residential;Statensingel;30;47289;50055;49229;51505;E1755N3180;E1755N3180;E1755N3180
e11329;3503;3530;74,88658091;FALSE;residential;Schildruwe;30;18189;62115;17569;62535;E1735N3190;E1735N3190;E1735N3190
e11324;4394;8469;140,3200983;FALSE;service;undefined;5;35522;46511;36904;46754;E1745N3175;E1750N3175;E1750N3175
e11320;2644;4444;105,8951368;TRUE;residential;Menno van Coehoornstraat;30;40215;49620;39182;49387;E1750N3180;E1750N3175;E1750N3175
e11321;2373;6036;71,97923312;FALSE;service;undefined;5;36897;46191;37512;46565;E1750N3175;E1750N3175;E1750N3175
e11300;6692;2620;4,825971405;FALSE;secondary;Statensingel;50;46167;49385;46207;49412;E1755N3175;E1755N3175;E1755N3175
e11154;8318;3611;12,14578116;TRUE;tertiary;Papyrussingel;50;27073;63868;26957;63904;E1740N3195;E1740N3195;E1740N3195
e11325;2458;5201;45,35063395;FALSE;service;undefined;5;35283;47327;35421;46895;E1745N3175;E1745N3175;E1745N3175
e11330;3530;6247;81,29360368;FALSE;residential;Schildruwe;30;17569;62535;16896;62991;E1735N3190;E1735N3190;E1735N3190
e6543;5096;5097;22,4537302;FALSE;residential;undefined;5;36094;6006;35990;5807;E1750N3130;E1745N3130;E1745N3130
e6544;7561;5101;13,6;FALSE;service;undefined;5;53033;54292;53153;54228;E1760N3185;E1760N3185;E1760N3185
e6545;163;135;93,93151761;FALSE;residential;Bovenstraat;5;40135;10379;40252;11311;E1750N3135;E1750N3135;E1750N3135
e6546;140;141;604,345067;FALSE;unclassified;undefined;5;28577;6056;22541;5756;E1740N3130;E1740N3130;E1740N3130
e6547;821;835;161,5063157;FALSE;residential;Onderstebosch;30;98167;29543;96565;29748;E1790N3155;E1790N3155;E1790N3155
e6548;920;936;145,4302582;TRUE;residential;Bovenstebosch;30;99068;31204;97654;31544;E1790N3160;E1790N3160;E1790N3160
e6549;7094;7090;205,0588452;FALSE;residential;Meerssenerweg;50;81781;65439;80369;63952;E1780N3195;E1780N3195;E1780N3195
e6550;3688;6266;53,99740735;FALSE;residential;Meerssenerweg;50;82028;65345;82434;65701;E1780N3195;E1780N3195;E1780N3195
e6551;5105;4082;47,36285464;FALSE;service;undefined;5;110347;83465;110729;83745;E1800N3215;E1800N3215;E1800N3215
e6552;4203;4209;32,20248438;TRUE;residential;Pastoor Arnold Somyasingel;30;119229;87695;119039;87955;E1805N3220;E1805N3220;E1805N3220
e6553;3948;7545;29,56771888;FALSE;unclassified;Koning Lodewijkstraat;30;104618;77741;104899;77833;E1795N3210;E1795N3210;E1795N3210
e6554;7545;3960;145,8791623;FALSE;unclassified;Koning Lodewijkstraat;30;104899;77833;106286;78285;E1795N3210;E1795N3210;E1795N3210
e6555;3844;3857;46,98350774;FALSE;residential;Eburonenstraat;30;103865;74391;104292;74587;E1795N3205;E1795N3205;E1795N3205
e6556;4501;5106;14,50310312;TRUE;residential;Wilhelminabrug;30;59899;49879;60034;49826;E1765N3180;E1765N3180;E1765N3180
e6557;4988;4723;5,635601121;FALSE;residential;Henri Hermanspark;30;57255;41701;57229;41751;E1760N3170;E1760N3170;E1760N3170
e6558;5108;5109;16,94963126;TRUE;tertiary;Begijnenstraat;30;59609;42648;59457;42723;E1765N3170;E1765N3170;E1765N3170
e6559;5109;5137;12,8351081;TRUE;tertiary;Begijnenstraat;30;59457;42723;59342;42780;E1765N3170;E1765N3170;E1765N3170
e6560;5137;7898;51,03342042;TRUE;tertiary;Begijnenstraat;30;59342;42780;58882;43001;E1765N3170;E1765N3170;E1765N3170
e6561;7898;5134;2,059126028;TRUE;tertiary;Begijnenstraat;30;58882;43001;58864;43011;E1765N3170;E1765N3170;E1765N3170
e6562;2339;2314;52,46265338;FALSE;residential;Röntgenstraat;30;30755;45883;30307;45610;E1745N3175;E1745N3175;E1745N3175
e6563;2314;2310;13,47330694;FALSE;residential;Röntgenstraat;30;30307;45610;30175;45583;E1745N3175;E1745N3175;E1745N3175
e6564;2204;2314;115,100391;FALSE;residential;Röntgenstraat;30;31226;44917;30307;45610;E1745N3170;E1745N3175;E1745N3175
e6565;5110;5111;18,88306119;FALSE;pedestrian;undefined;5;31341;44262;31225;44411;E1745N3170;E1745N3170;E1745N3170
e6566;5111;2190;98,8722408;FALSE;pedestrian;Louis Pasteurpad;5;31225;44411;32169;44705;E1745N3170;E1745N3170;E1745N3170
e6567;2190;5112;141,2064092;FALSE;pedestrian;Louis Pasteurpad;5;32169;44705;33514;45135;E1745N3170;E1745N3175;E1745N3170
e6568;5112;5113;18,10248602;FALSE;pedestrian;undefined;5;33514;45135;33625;44992;E1745N3175;E1745N3175;E1745N3175
e6569;5113;5114;139,2444254;FALSE;pedestrian;Louis Pasteurpad;5;33625;44992;32299;44567;E1745N3175;E1745N3170;E1745N3170
e6570;5114;5110;100,5380028;FALSE;pedestrian;Louis Pasteurpad;5;32299;44567;31341;44262;E1745N3170;E1745N3170;E1745N3170
e6571;5115;5116;8,94427191;TRUE;residential;undefined;30;76001;58065;76089;58081;E1775N3185;E1775N3185;E1775N3185
e6572;5422;1672;47,94882689;TRUE;residential;Prins Bisschopsingel;50;49080;40785;49505;40563;E1755N3170;E1755N3170;E1755N3170
e6573;5117;5118;31,80565987;FALSE;service;undefined;5;95303;24028;94985;24034;E1790N3150;E1790N3150;E1790N3150
e6574;5118;5118;0;FALSE;service;undefined;5;94985;24034;94985;24034;E1790N3150;E1790N3150;E1790N3150
e6575;4208;4210;87,10642915;FALSE;tertiary;Meerssenhoven;60;81940;87877;82808;87950;E1780N3220;E1780N3220;E1780N3220
e6576;381;384;72,42237223;FALSE;residential;Meendaal;30;92379;19135;93069;19355;E1785N3145;E1785N3145;E1785N3145
e6577;381;382;43,41658669;FALSE;residential;Meendaal;30;92379;19135;91949;19195;E1785N3145;E1785N3145;E1785N3145
e6578;384;405;59,00847397;FALSE;residential;Meendaal;30;93069;19355;93079;19945;E1785N3145;E1785N3145;E1785N3145
e6579;633;6825;29,70269348;FALSE;living_street;Ramershaag;15;86824;26141;86527;26145;E1785N3150;E1785N3150;E1785N3150
e6580;6825;6723;8,8;FALSE;living_street;Ramershaag;15;86527;26145;86439;26145;E1785N3150;E1785N3150;E1785N3150
e6581;663;7127;11,35649594;FALSE;service;Heerderweg;5;125794;26804;125683;26780;E1810N3155;E1810N3155;E1810N3155
e6582;4354;5513;62,17861369;FALSE;service;undefined;5;16694;48418;16077;48495;E1735N3175;E1735N3175;E1735N3175
e6583;5125;5124;20,82786595;FALSE;service;undefined;5;59657;13279;59861;13237;E1765N3140;E1765N3140;E1765N3140
e6584;2418;2425;26,55880268;FALSE;pedestrian;Maastrichter Smedenstraat;5;59998;46789;60262;46818;E1765N3175;E1765N3175;E1765N3175
e6585;5126;5127;83,74294;FALSE;service;undefined;5;70123;49621;69605;50279;E1770N3180;E1770N3180;E1770N3180
e6586;5127;5128;94,47100084;FALSE;service;undefined;5;69605;50279;69019;51020;E1770N3180;E1770N3180;E1770N3180
e6587;5128;5375;107,6491059;FALSE;service;undefined;5;69019;51020;69812;50292;E1770N3180;E1770N3180;E1770N3180
e6588;5375;5126;73,95687933;FALSE;service;undefined;5;69812;50292;70123;49621;E1770N3180;E1770N3180;E1770N3180
e6589;5129;5128;18,51620912;FALSE;service;undefined;5;68841;50969;69019;51020;E1770N3180;E1770N3180;E1770N3180
e6590;5133;4403;99,93222703;FALSE;pedestrian;Onze Lieve Vrouwewal;5;60559;44471;60662;43477;E1765N3170;E1765N3170;E1765N3170
e6591;6763;5168;16,90739483;FALSE;pedestrian;Hondertmarkt;5;59453;44868;59458;44699;E1765N3170;E1765N3170;E1765N3170
e6592;5136;2068;61,40301296;TRUE;pedestrian;Tafelstraat;5;58150;43936;57558;43773;E1765N3170;E1760N3170;E1765N3170
e6593;4989;6724;14,0014285;FALSE;residential;Vijfkoppen;30;60717;43097;60617;42999;E1765N3170;E1765N3170;E1765N3170
e6594;6724;1896;82,48302856;FALSE;residential;Vijfkoppen;30;60617;42999;59980;42475;E1765N3170;E1765N3170;E1765N3170
e6595;5138;5139;44,93951491;FALSE;residential;Minderbroedersberg;30;52384;44796;51974;44612;E1760N3170;E1760N3170;E1760N3170
e6596;5139;5140;6,174139616;FALSE;residential;Minderbroedersberg;30;51974;44612;51918;44586;E1760N3170;E1760N3170;E1760N3170
e6597;5140;4658;9,178779875;FALSE;residential;Minderbroedersberg;30;51918;44586;51834;44549;E1760N3170;E1760N3170;E1760N3170
e6598;4658;4864;54,55749261;FALSE;residential;Minderbroedersberg;30;51834;44549;51328;44345;E1760N3170;E1760N3170;E1760N3170
e6599;5141;2136;9,806120538;FALSE;pedestrian;undefined;5;51144;44298;51240;44318;E1760N3170;E1760N3170;E1760N3170
e6600;2136;4864;9,204890005;FALSE;pedestrian;undefined;5;51240;44318;51328;44345;E1760N3170;E1760N3170;E1760N3170
e6601;4864;4658;54,55749261;FALSE;pedestrian;undefined;5;51328;44345;51834;44549;E1760N3170;E1760N3170;E1760N3170
e6602;4658;5140;9,178779875;FALSE;pedestrian;undefined;5;51834;44549;51918;44586;E1760N3170;E1760N3170;E1760N3170
e6603;5140;5141;82,58450218;FALSE;pedestrian;undefined;5;51918;44586;51144;44298;E1760N3170;E1760N3170;E1760N3170
e6604;5142;5143;79,41196383;FALSE;service;undefined;5;51562;42613;51113;43268;E1760N3170;E1760N3170;E1760N3170
e6605;5144;5145;14,28740704;FALSE;service;undefined;5;52910;43345;52772;43308;E1760N3170;E1760N3170;E1760N3170
e6606;5145;5146;32,78795511;FALSE;service;undefined;5;52772;43308;52796;42981;E1760N3170;E1760N3170;E1760N3170
e6607;5145;5147;26,12967661;FALSE;service;undefined;5;52772;43308;52896;43078;E1760N3170;E1760N3170;E1760N3170
e6608;5146;5148;6,859300256;FALSE;service;undefined;5;52796;42981;52845;43029;E1760N3170;E1760N3170;E1760N3170
e6609;5148;5147;7,072481884;FALSE;service;undefined;5;52845;43029;52896;43078;E1760N3170;E1760N3170;E1760N3170
