Square,Population,Male,Female,Age0-14,Age15-24,Age25-44,Age45-64,Age65+,Households,Single-person households,Multi-person households w/o kids,Single parent households,Two-parent households,Houses,Home ownership %,Rental %,Social housing %,Vacant houses,Avg. home value,Urbanization index,Median household income,Percentage low income households,Percentage high income households,Distance nearest supermarket in km,X,Y,Male.prop,Female.prop,Age0-14.prop,Age15-24.prop,Age25-44.prop,Age45-64.prop,Age65+.prop,Single-person households.prop,Multi-person households w/o kids.prop,Single parent households.prop,Two-parent households.prop,hold_house_ratio,pop_house_ratio,pop_hold_ratio,Income_median
E1770N3185,70,30.0,40.0,15.0,5.0,20.0,25.0,10.0,35.0,20.0,10.0,0.0,5.0,35.0,0.0,100.0,0.0,0.0,151.0,2.0,00-40 laag tot onder midden,,,"0,4",68430.49994,56498.105,42.857142857142854,57.14285714285714,21.428571428571427,7.142857142857142,28.57142857142857,35.714285714285715,14.285714285714285,57.14285714285714,28.57142857142857,0.0,14.285714285714285,1.0,2.0,2.0,20.0
E1770N3190,305,160.0,150.0,40.0,65.0,85.0,70.0,50.0,175.0,100.0,40.0,5.0,30.0,130.0,70.0,30.0,5.0,0.0,202.0,3.0,40-60 midden,33.0,18.0,"0,8",68430.49994,61117.27,52.459016393442624,49.18032786885246,13.114754098360656,21.311475409836063,27.86885245901639,22.950819672131146,16.39344262295082,57.14285714285714,22.857142857142858,2.857142857142857,17.142857142857142,1.3461538461538463,2.3461538461538463,1.7428571428571429,50.0
E1770N3195,545,295.0,250.0,45.0,140.0,110.0,140.0,110.0,335.0,210.0,70.0,15.0,40.0,270.0,30.0,70.0,130.0,10.0,155.0,4.0,20-40 below middle,62.0,4.0,1,68430.49994,65736.435,54.12844036697248,45.87155963302752,8.256880733944955,25.688073394495415,20.18348623853211,25.688073394495415,20.18348623853211,62.68656716417911,20.8955223880597,4.477611940298507,11.940298507462686,1.2407407407407407,2.0185185185185186,1.626865671641791,30.0
E1770N3200,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,68430.49994,70355.6,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1770N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,68430.49994,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1775N3125,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,75625.41661,1068.125,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1775N3130,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,75625.41661,5687.29,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1775N3135,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,75625.41661,10306.455,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1775N3140,95,40.0,55.0,5.0,10.0,25.0,40.0,15.0,25.0,5.0,10.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,,5.0,00-40 laag tot onder midden,,,"1,5",75625.41661,14925.62,42.10526315789473,57.89473684210527,5.263157894736842,10.526315789473683,26.31578947368421,42.10526315789473,15.789473684210526,20.0,40.0,0.0,40.0,5.0,19.0,3.8,20.0
E1775N3145,1000,490.0,510.0,85.0,145.0,205.0,405.0,155.0,350.0,130.0,95.0,20.0,105.0,355.0,60.0,40.0,125.0,5.0,282.0,4.0,40-60 midden,33.0,32.0,"1,2",75625.41661,19544.785,49.0,51.0,8.5,14.499999999999998,20.5,40.5,15.5,37.142857142857146,27.142857142857142,5.714285714285714,30.0,0.9859154929577465,2.816901408450704,2.857142857142857,50.0
E1775N3150,1210,550.0,660.0,145.0,180.0,285.0,325.0,275.0,585.0,270.0,150.0,55.0,110.0,580.0,40.0,60.0,245.0,10.0,196.0,2.0,20-60 below middle to middle,46.0,11.0,"0,8",75625.41661,24163.95,45.45454545454545,54.54545454545454,11.983471074380166,14.87603305785124,23.553719008264462,26.859504132231404,22.727272727272727,46.15384615384615,25.64102564102564,9.401709401709402,18.803418803418804,1.0086206896551724,2.086206896551724,2.0683760683760686,40.0
E1775N3155,805,395.0,410.0,85.0,130.0,175.0,250.0,165.0,435.0,195.0,125.0,35.0,75.0,435.0,50.0,50.0,200.0,10.0,218.0,2.0,40-60 midden,40.0,17.0,"0,5",75625.41661,28783.115,49.06832298136646,50.931677018633536,10.559006211180124,16.149068322981368,21.73913043478261,31.05590062111801,20.496894409937887,44.827586206896555,28.735632183908045,8.045977011494253,17.24137931034483,1.0,1.8505747126436782,1.8505747126436782,50.0
E1775N3160,845,420.0,425.0,80.0,160.0,260.0,250.0,95.0,530.0,325.0,110.0,35.0,55.0,510.0,40.0,60.0,145.0,45.0,185.0,2.0,20-60 below middle to middle,55.0,14.0,"0,8",75625.41661,33402.28,49.70414201183432,50.29585798816568,9.467455621301776,18.93491124260355,30.76923076923077,29.585798816568047,11.242603550295858,61.32075471698113,20.754716981132077,6.60377358490566,10.377358490566039,1.0392156862745099,1.6568627450980393,1.5943396226415094,40.0
E1775N3165,850,420.0,430.0,125.0,110.0,200.0,235.0,175.0,405.0,175.0,95.0,35.0,95.0,375.0,40.0,60.0,195.0,5.0,205.0,1.0,20-40 below middle,58.0,12.0,"0,2",75625.41661,38021.445,49.411764705882355,50.588235294117645,14.705882352941178,12.941176470588237,23.52941176470588,27.647058823529413,20.588235294117645,43.20987654320987,23.456790123456788,8.641975308641975,23.456790123456788,1.08,2.2666666666666666,2.0987654320987654,30.0
E1775N3170,2275,1050.0,1225.0,170.0,480.0,620.0,465.0,545.0,1420.0,910.0,315.0,55.0,130.0,1355.0,30.0,70.0,355.0,165.0,194.0,1.0,20-40 below middle,55.0,10.0,"0,5",75625.41661,42640.61,46.15384615384615,53.84615384615385,7.472527472527473,21.0989010989011,27.252747252747252,20.439560439560438,23.956043956043956,64.08450704225352,22.183098591549296,3.873239436619718,9.15492957746479,1.047970479704797,1.6789667896678966,1.602112676056338,30.0
E1775N3175,1355,625.0,730.0,70.0,425.0,420.0,225.0,220.0,945.0,655.0,200.0,20.0,60.0,785.0,20.0,70.0,95.0,90.0,181.0,1.0,20-40 below middle,55.0,13.0,"0,4",75625.41661,47259.775,46.125461254612546,53.874538745387454,5.166051660516605,31.365313653136536,30.996309963099634,16.605166051660518,16.236162361623617,69.31216931216932,21.164021164021165,2.1164021164021163,6.349206349206349,1.2038216560509554,1.7261146496815287,1.433862433862434,30.0
E1775N3180,1325,650.0,675.0,140.0,180.0,365.0,365.0,280.0,800.0,480.0,155.0,75.0,90.0,795.0,10.0,90.0,585.0,75.0,145.0,1.0,20-40 below middle,73.0,3.0,"0,4",75625.41661,51878.94,49.056603773584904,50.943396226415096,10.566037735849058,13.584905660377359,27.547169811320753,27.547169811320753,21.132075471698116,60.0,19.375,9.375,11.25,1.0062893081761006,1.6666666666666667,1.65625,30.0
E1775N3185,1210,630.0,580.0,180.0,255.0,290.0,310.0,175.0,640.0,350.0,125.0,70.0,90.0,605.0,10.0,90.0,455.0,50.0,138.0,2.0,00-20 low,76.0,2.0,"0,8",75625.41661,56498.105,52.066115702479344,47.93388429752066,14.87603305785124,21.074380165289256,23.96694214876033,25.6198347107438,14.46280991735537,54.6875,19.53125,10.9375,14.0625,1.0578512396694215,2.0,1.890625,10.0
E1775N3190,1225,620.0,605.0,105.0,285.0,380.0,280.0,180.0,790.0,510.0,160.0,50.0,65.0,675.0,20.0,80.0,335.0,30.0,129.0,3.0,20-40 below middle,74.0,3.0,"0,5",75625.41661,61117.27,50.61224489795918,49.38775510204081,8.571428571428571,23.26530612244898,31.020408163265305,22.857142857142858,14.69387755102041,64.55696202531645,20.253164556962027,6.329113924050633,8.227848101265822,1.1703703703703703,1.8148148148148149,1.5506329113924051,30.0
E1775N3195,955,405.0,550.0,95.0,370.0,160.0,215.0,115.0,375.0,170.0,95.0,50.0,55.0,330.0,20.0,80.0,240.0,10.0,156.0,3.0,20-40 below middle,59.0,6.0,"1,2",75625.41661,65736.435,42.40837696335078,57.59162303664922,9.947643979057592,38.7434554973822,16.75392670157068,22.5130890052356,12.041884816753926,45.33333333333333,25.333333333333336,13.333333333333334,14.666666666666666,1.1363636363636365,2.893939393939394,2.546666666666667,30.0
E1775N3200,20,15.0,10.0,0.0,0.0,5.0,5.0,0.0,15.0,10.0,0.0,0.0,0.0,15.0,40.0,60.0,5.0,5.0,125.0,4.0,00-40 laag tot onder midden,,,"1,6",75625.41661,70355.6,75.0,50.0,0.0,0.0,25.0,25.0,0.0,66.66666666666666,0.0,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,20.0
E1775N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,,5.0,,,,,75625.41661,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1775N3210,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,75625.41661,79593.93,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1775N3215,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,75625.41661,84213.095,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1780N3125,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,82820.33327,1068.125,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1780N3130,85,45.0,40.0,10.0,15.0,15.0,25.0,15.0,35.0,15.0,10.0,0.0,10.0,30.0,90.0,0.0,0.0,0.0,297.0,5.0,40-80 middle to above middle,,,"0,3",82820.33327,5687.29,52.94117647058824,47.05882352941176,11.76470588235294,17.647058823529413,17.647058823529413,29.411764705882355,17.647058823529413,42.857142857142854,28.57142857142857,0.0,28.57142857142857,1.1666666666666667,2.8333333333333335,2.4285714285714284,60.0
E1780N3135,35,15.0,20.0,5.0,0.0,5.0,10.0,10.0,15.0,0.0,5.0,0.0,5.0,15.0,60.0,40.0,0.0,0.0,247.0,5.0,40-80 middle to above middle,,,"0,5",82820.33327,10306.455,42.857142857142854,57.14285714285714,14.285714285714285,0.0,14.285714285714285,28.57142857142857,28.57142857142857,0.0,33.33333333333333,0.0,33.33333333333333,1.0,2.3333333333333335,2.3333333333333335,60.0
E1780N3140,145,70.0,75.0,25.0,20.0,30.0,55.0,15.0,55.0,15.0,15.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,,4.0,20-40 below middle,,,"0,7",82820.33327,14925.62,48.275862068965516,51.724137931034484,17.24137931034483,13.793103448275861,20.689655172413794,37.93103448275862,10.344827586206897,27.27272727272727,27.27272727272727,0.0,45.45454545454545,inf,inf,2.6363636363636362,30.0
E1780N3145,95,50.0,45.0,20.0,15.0,20.0,35.0,5.0,35.0,5.0,10.0,0.0,20.0,25.0,90.0,0.0,0.0,0.0,250.0,3.0,40-80 middle to above middle,,,1,82820.33327,19544.785,52.63157894736842,47.368421052631575,21.052631578947366,15.789473684210526,21.052631578947366,36.84210526315789,5.263157894736842,14.285714285714285,28.57142857142857,0.0,57.14285714285714,1.4,3.8,2.7142857142857144,60.0
E1780N3150,405,205.0,200.0,55.0,45.0,125.0,115.0,60.0,210.0,95.0,60.0,15.0,45.0,210.0,60.0,40.0,40.0,0.0,177.0,2.0,40-60 midden,48.0,12.0,"0,8",82820.33327,24163.95,50.617283950617285,49.382716049382715,13.580246913580247,11.11111111111111,30.864197530864196,28.39506172839506,14.814814814814813,45.23809523809524,28.57142857142857,7.142857142857142,21.428571428571427,1.0,1.9285714285714286,1.9285714285714286,50.0
E1780N3155,290,150.0,140.0,15.0,85.0,80.0,60.0,55.0,215.0,165.0,25.0,10.0,10.0,225.0,10.0,90.0,185.0,10.0,103.0,2.0,00-40 laag tot onder midden,75.0,3.0,"0,8",82820.33327,28783.115,51.724137931034484,48.275862068965516,5.172413793103448,29.310344827586203,27.586206896551722,20.689655172413794,18.96551724137931,76.74418604651163,11.627906976744185,4.651162790697675,4.651162790697675,0.9555555555555556,1.288888888888889,1.3488372093023255,20.0
E1780N3160,205,95.0,110.0,15.0,35.0,45.0,60.0,45.0,110.0,55.0,25.0,15.0,20.0,90.0,10.0,90.0,75.0,0.0,180.0,2.0,20-40 below middle,,,"1,2",82820.33327,33402.28,46.34146341463415,53.65853658536586,7.317073170731707,17.073170731707318,21.951219512195124,29.268292682926827,21.951219512195124,50.0,22.727272727272727,13.636363636363635,18.181818181818183,1.2222222222222223,2.2777777777777777,1.8636363636363635,30.0
E1780N3165,140,80.0,60.0,10.0,30.0,75.0,15.0,10.0,110.0,95.0,10.0,0.0,10.0,165.0,10.0,90.0,0.0,145.0,,1.0,00-20 low,,,"0,9",82820.33327,38021.445,57.14285714285714,42.857142857142854,7.142857142857142,21.428571428571427,53.57142857142857,10.714285714285714,7.142857142857142,86.36363636363636,9.090909090909092,0.0,9.090909090909092,0.6666666666666666,0.8484848484848485,1.2727272727272727,10.0
E1780N3170,605,280.0,325.0,30.0,190.0,160.0,100.0,120.0,415.0,295.0,90.0,10.0,20.0,420.0,30.0,70.0,105.0,40.0,193.0,1.0,20-40 below middle,50.0,9.0,"0,7",82820.33327,42640.61,46.28099173553719,53.71900826446281,4.958677685950414,31.40495867768595,26.446280991735538,16.528925619834713,19.834710743801654,71.08433734939759,21.686746987951807,2.4096385542168677,4.819277108433735,0.9880952380952381,1.4404761904761905,1.4578313253012047,30.0
E1780N3175,2155,980.0,1175.0,255.0,550.0,560.0,480.0,315.0,1255.0,735.0,285.0,40.0,185.0,970.0,50.0,40.0,120.0,50.0,228.0,1.0,20-40 below middle,43.0,20.0,"0,5",82820.33327,47259.775,45.47563805104408,54.524361948955914,11.832946635730858,25.52204176334107,25.986078886310903,22.2737819025522,14.617169373549885,58.56573705179283,22.709163346613543,3.187250996015936,14.741035856573706,1.2938144329896908,2.2216494845360826,1.7171314741035857,30.0
E1780N3180,2305,1130.0,1175.0,345.0,340.0,515.0,710.0,395.0,1140.0,515.0,270.0,120.0,225.0,1075.0,20.0,80.0,775.0,35.0,168.0,2.0,20-40 below middle,65.0,5.0,"0,5",82820.33327,51878.94,49.0238611713666,50.97613882863341,14.967462039045554,14.75054229934924,22.342733188720175,30.80260303687636,17.136659436008678,45.17543859649123,23.684210526315788,10.526315789473683,19.736842105263158,1.0604651162790697,2.144186046511628,2.0219298245614037,30.0
E1780N3185,130,75.0,55.0,10.0,15.0,50.0,35.0,20.0,85.0,45.0,15.0,15.0,5.0,85.0,0.0,100.0,80.0,5.0,111.0,2.0,00-40 laag tot onder midden,,,"0,6",82820.33327,56498.105,57.692307692307686,42.30769230769231,7.6923076923076925,11.538461538461538,38.46153846153847,26.923076923076923,15.384615384615385,52.94117647058824,17.647058823529413,17.647058823529413,5.88235294117647,1.0,1.5294117647058822,1.5294117647058822,20.0
E1780N3190,945,470.0,475.0,115.0,135.0,230.0,250.0,215.0,550.0,300.0,125.0,65.0,60.0,525.0,10.0,90.0,405.0,20.0,141.0,2.0,20-40 below middle,77.0,2.0,"0,3",82820.33327,61117.27,49.735449735449734,50.264550264550266,12.16931216931217,14.285714285714285,24.33862433862434,26.455026455026452,22.75132275132275,54.54545454545454,22.727272727272727,11.818181818181818,10.909090909090908,1.0476190476190477,1.8,1.7181818181818183,30.0
E1780N3195,675,335.0,340.0,150.0,50.0,175.0,185.0,115.0,315.0,120.0,75.0,50.0,70.0,360.0,10.0,90.0,300.0,55.0,138.0,3.0,20-40 below middle,65.0,2.0,"0,4",82820.33327,65736.435,49.629629629629626,50.37037037037037,22.22222222222222,7.4074074074074066,25.925925925925924,27.40740740740741,17.037037037037038,38.095238095238095,23.809523809523807,15.873015873015872,22.22222222222222,0.875,1.875,2.142857142857143,30.0
E1780N3200,15,5.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,239.0,4.0,,,,"1,2",82820.33327,70355.6,33.33333333333333,33.33333333333333,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,
E1780N3205,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,5",82820.33327,74974.765,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1780N3210,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,82820.33327,79593.93,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1780N3215,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,82820.33327,84213.095,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1780N3220,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,6",82820.33327,88832.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,2.0,
E1785N3125,125,60.0,65.0,20.0,15.0,45.0,40.0,5.0,55.0,10.0,15.0,10.0,20.0,55.0,80.0,20.0,0.0,0.0,218.0,5.0,40-80 middle to above middle,,,1,90015.24994,1068.125,48.0,52.0,16.0,12.0,36.0,32.0,4.0,18.181818181818183,27.27272727272727,18.181818181818183,36.36363636363637,1.0,2.272727272727273,2.272727272727273,60.0
E1785N3130,320,165.0,160.0,50.0,35.0,75.0,110.0,50.0,135.0,30.0,50.0,10.0,45.0,130.0,80.0,20.0,0.0,0.0,218.0,5.0,40-80 middle to above middle,28.0,21.0,"0,7",90015.24994,5687.29,51.5625,50.0,15.625,10.9375,23.4375,34.375,15.625,22.22222222222222,37.03703703703704,7.4074074074074066,33.33333333333333,1.0384615384615385,2.4615384615384617,2.3703703703703702,60.0
E1785N3135,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,,,,,90015.24994,10306.455,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1785N3140,10,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,4.0,,,,"1,2",90015.24994,14925.62,50.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,0.0,0.0,1.0,2.0,2.0,
E1785N3145,1600,810.0,790.0,210.0,215.0,410.0,520.0,245.0,760.0,285.0,250.0,35.0,190.0,755.0,70.0,30.0,200.0,20.0,214.0,3.0,40-60 midden,34.0,18.0,"0,8",90015.24994,19544.785,50.625,49.375,13.125,13.4375,25.624999999999996,32.5,15.312500000000002,37.5,32.89473684210527,4.605263157894736,25.0,1.0066225165562914,2.119205298013245,2.1052631578947367,50.0
E1785N3150,2380,1180.0,1200.0,310.0,270.0,725.0,690.0,385.0,1290.0,630.0,335.0,100.0,220.0,1265.0,50.0,50.0,545.0,30.0,156.0,2.0,20-40 below middle,52.0,7.0,"0,5",90015.24994,24163.95,49.57983193277311,50.42016806722689,13.025210084033615,11.344537815126051,30.462184873949578,28.991596638655466,16.176470588235293,48.837209302325576,25.968992248062015,7.751937984496124,17.05426356589147,1.0197628458498025,1.8814229249011858,1.8449612403100775,30.0
E1785N3155,1865,920.0,945.0,250.0,195.0,475.0,575.0,370.0,915.0,355.0,270.0,85.0,205.0,890.0,40.0,60.0,395.0,10.0,177.0,2.0,20-60 below middle to middle,47.0,11.0,"0,7",90015.24994,28783.115,49.32975871313673,50.67024128686327,13.404825737265416,10.455764075067025,25.46916890080429,30.831099195710454,19.839142091152816,38.79781420765027,29.508196721311474,9.289617486338798,22.404371584699454,1.0280898876404494,2.095505617977528,2.0382513661202184,40.0
E1785N3160,1265,625.0,640.0,185.0,175.0,325.0,370.0,210.0,585.0,200.0,200.0,30.0,155.0,580.0,60.0,40.0,110.0,20.0,246.0,2.0,40-60 midden,32.0,22.0,1,90015.24994,33402.28,49.40711462450593,50.59288537549407,14.624505928853754,13.83399209486166,25.691699604743086,29.249011857707508,16.600790513833992,34.18803418803419,34.18803418803419,5.128205128205128,26.495726495726498,1.0086206896551724,2.1810344827586206,2.1623931623931623,50.0
E1785N3165,1425,670.0,755.0,150.0,280.0,380.0,395.0,220.0,805.0,430.0,205.0,40.0,125.0,690.0,50.0,50.0,200.0,40.0,202.0,2.0,20-40 below middle,52.0,15.0,"0,6",90015.24994,38021.445,47.01754385964912,52.98245614035088,10.526315789473683,19.649122807017545,26.666666666666668,27.719298245614034,15.43859649122807,53.41614906832298,25.465838509316768,4.968944099378882,15.527950310559005,1.1666666666666667,2.0652173913043477,1.7701863354037266,30.0
E1785N3170,2030,955.0,1075.0,210.0,415.0,565.0,495.0,335.0,1220.0,725.0,275.0,60.0,155.0,1015.0,50.0,50.0,170.0,55.0,201.0,1.0,20-40 below middle,51.0,13.0,"0,3",90015.24994,42640.61,47.04433497536946,52.95566502463054,10.344827586206897,20.44334975369458,27.832512315270936,24.38423645320197,16.502463054187192,59.42622950819673,22.540983606557376,4.918032786885246,12.704918032786885,1.2019704433497538,2.0,1.6639344262295082,30.0
E1785N3175,1215,570.0,645.0,205.0,225.0,235.0,345.0,210.0,550.0,215.0,145.0,30.0,160.0,500.0,80.0,20.0,5.0,25.0,353.0,2.0,60-80 above middle,22.0,42.0,"0,7",90015.24994,47259.775,46.913580246913575,53.086419753086425,16.872427983539097,18.51851851851852,19.34156378600823,28.39506172839506,17.28395061728395,39.09090909090909,26.36363636363636,5.454545454545454,29.09090909090909,1.1,2.43,2.209090909090909,70.0
E1785N3180,670,325.0,345.0,95.0,165.0,125.0,225.0,55.0,315.0,130.0,75.0,15.0,90.0,230.0,90.0,10.0,10.0,0.0,315.0,2.0,60-80 above middle,16.0,39.0,"1,1",90015.24994,51878.94,48.507462686567166,51.49253731343284,14.17910447761194,24.62686567164179,18.65671641791045,33.582089552238806,8.208955223880597,41.269841269841265,23.809523809523807,4.761904761904762,28.57142857142857,1.3695652173913044,2.9130434782608696,2.126984126984127,70.0
E1785N3185,440,200.0,240.0,55.0,200.0,45.0,115.0,25.0,265.0,180.0,30.0,10.0,45.0,95.0,70.0,30.0,20.0,0.0,355.0,2.0,60-80 above middle,28.0,41.0,"1,1",90015.24994,56498.105,45.45454545454545,54.54545454545454,12.5,45.45454545454545,10.227272727272728,26.136363636363637,5.681818181818182,67.9245283018868,11.320754716981133,3.7735849056603774,16.9811320754717,2.789473684210526,4.631578947368421,1.6603773584905661,70.0
E1785N3190,275,110.0,165.0,10.0,10.0,20.0,50.0,185.0,110.0,80.0,30.0,0.0,0.0,145.0,0.0,100.0,140.0,25.0,149.0,3.0,00-40 laag tot onder midden,90.0,0.0,"0,7",90015.24994,61117.27,40.0,60.0,3.6363636363636362,3.6363636363636362,7.2727272727272725,18.181818181818183,67.27272727272727,72.72727272727273,27.27272727272727,0.0,0.0,0.7586206896551724,1.896551724137931,2.5,20.0
E1785N3195,90,45.0,45.0,15.0,10.0,20.0,20.0,25.0,40.0,15.0,15.0,0.0,10.0,35.0,90.0,0.0,0.0,0.0,273.0,3.0,40-80 middle to above middle,,,"0,5",90015.24994,65736.435,50.0,50.0,16.666666666666664,11.11111111111111,22.22222222222222,22.22222222222222,27.77777777777778,37.5,37.5,0.0,25.0,1.1428571428571428,2.5714285714285716,2.25,60.0
E1785N3200,30,15.0,15.0,0.0,0.0,5.0,10.0,10.0,15.0,0.0,5.0,0.0,0.0,15.0,90.0,0.0,0.0,0.0,239.0,5.0,20-60 below middle to middle,,,"1,2",90015.24994,70355.6,50.0,50.0,0.0,0.0,16.666666666666664,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.0,1.0,2.0,2.0,40.0
E1785N3205,3,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,1,90015.24994,74974.765,33.33333333333333,66.66666666666666,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1785N3210,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,"1,9",90015.24994,79593.93,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1785N3215,3,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,,,,,90015.24994,84213.095,66.66666666666666,33.33333333333333,33.33333333333333,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,100.0,1.0,3.0,3.0,
E1785N3220,15,5.0,10.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,166.0,5.0,,,,"1,6",90015.24994,88832.26,33.33333333333333,66.66666666666666,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.0,
E1790N3130,915,465.0,450.0,125.0,80.0,170.0,260.0,280.0,400.0,100.0,165.0,20.0,115.0,405.0,80.0,20.0,20.0,10.0,259.0,5.0,40-60 midden,30.0,19.0,"0,9",97210.16661,5687.29,50.81967213114754,49.18032786885246,13.661202185792352,8.743169398907105,18.579234972677597,28.415300546448087,30.601092896174865,25.0,41.25,5.0,28.749999999999996,0.9876543209876543,2.259259259259259,2.2875,50.0
