node_id,x,y,square,nearest_service_point,population
4521,50530.0,46576.0,,4440,NA
4522,54152.0,59794.0,E1760N3190,3155,1150
4523,53784.0,60381.0,E1760N3190,3155,1150
4524,36747.0,25846.0,E1750N3150,1258,15
4525,41273.0,40311.0,,1258,NA
4526,58420.0,50759.0,E1765N3180,4431,765
4527,54994.0,47887.0,E1760N3175,1934,1885
4528,72817.0,33333.0,E1775N3160,753,845
4529,72822.0,33179.0,E1775N3160,753,845
4530,35316.0,8438.0,,6765,NA
4531,38958.0,3550.0,,6765,NA
4546,65450.0,45690.0,E1770N3175,4987,2235
4547,66856.0,45539.0,E1770N3175,4987,2235
4548,67932.0,45556.0,E1770N3175,4987,2235
4549,66894.0,45096.0,E1770N3175,4987,2235
4550,66984.0,48658.0,E1770N3175,4431,2235
4551,60518.0,45856.0,E1765N3175,4387,1615
4552,59899.0,51792.0,E1765N3180,3155,765
4553,63337.0,47607.0,E1765N3175,4431,1615
4554,64384.0,47605.0,E1765N3175,4431,1615
4555,67976.0,37496.0,E1770N3165,4987,235
4556,78792.0,34080.0,E1775N3160,753,845
4557,78985.0,32520.0,E1775N3160,753,845
4558,78778.0,33545.0,E1775N3160,753,845
4559,78799.0,34422.0,E1775N3160,753,845
4560,13881.0,58542.0,E1730N3185,6908,90
4561,14921.0,57564.0,E1735N3185,5706,295
4562,18840.0,59114.0,E1735N3190,5706,1860
4563,15181.0,59690.0,E1735N3190,6908,1860
4564,15681.0,59141.0,E1735N3190,6908,1860
4565,15543.0,57825.0,E1735N3185,5706,295
4566,16167.0,58086.0,E1735N3185,5706,295
4567,16797.0,58350.0,E1735N3185,5706,295
4568,17433.0,58616.0,E1735N3185,5706,295
4569,18060.0,58879.0,E1735N3190,5706,1860
4570,14555.0,58765.0,,6908,NA
4571,15229.0,58995.0,E1735N3190,6908,1860
4572,15928.0,59188.0,E1735N3190,5706,1860
4573,16674.0,59332.0,E1735N3190,5706,1860
4574,17428.0,59477.0,E1735N3190,5706,1860
4575,106325.0,84393.0,E1795N3215,5820,120
4576,106327.0,84506.0,E1795N3215,5820,120
4577,56293.0,46861.0,E1760N3175,4431,1885
4578,37155.0,12640.0,,6765,NA
4579,37539.0,11266.0,E1750N3135,6765,2
4580,37707.0,11341.0,E1750N3135,6765,2
4581,34910.0,12039.0,,6765,NA
4582,35120.0,12062.0,,6765,NA
4583,35537.0,11918.0,,6765,NA
4584,34805.0,12324.0,,6765,NA
4585,33636.0,14363.0,E1745N3140,6765,2
4586,20580.0,42341.0,E1735N3170,2075,1480
4587,20303.0,42398.0,E1735N3170,2075,1480
4588,19925.0,42252.0,E1735N3170,2075,1480
4589,77076.0,18998.0,E1775N3145,753,1000
4590,76771.0,18523.0,E1775N3145,753,1000
4591,48501.0,52774.0,E1755N3180,5499,1290
4592,73924.0,24228.0,E1775N3150,753,1210
4593,69600.0,30073.0,E1770N3155,753,705
4594,61208.0,40407.0,E1765N3170,4387,450
4595,75027.0,37962.0,E1775N3165,4987,850
4596,75208.0,38042.0,E1775N3165,4987,850
4597,75202.0,37958.0,E1775N3165,4987,850
4598,85080.0,38953.0,E1780N3165,1176,140
4599,85030.0,37460.0,E1780N3165,1176,140
4600,99263.0,38566.0,E1790N3165,1204,1560
4601,77615.0,47316.0,E1775N3175,7229,1355
4602,66052.0,18953.0,E1770N3145,753,340
4603,66961.0,18955.0,E1770N3145,753,340
4604,66655.0,18956.0,E1770N3145,753,340
4605,65772.0,18951.0,E1770N3145,753,340
4606,65198.0,18950.0,E1770N3145,753,340
4607,65067.0,18124.0,E1770N3145,753,340
4608,65473.0,18950.0,E1770N3145,753,340
4609,84736.0,3070.0,E1780N3125,284,2
4610,128596.0,20899.0,E1810N3145,657,2
4611,93426.0,38019.0,E1785N3165,1176,1425
4612,80681.0,50678.0,E1780N3180,7229,2305
4613,81511.0,50713.0,E1780N3180,7229,2305
4614,43632.0,40795.0,E1755N3170,4440,1200
4615,44448.0,40918.0,E1755N3170,4440,1200
4616,44551.0,41210.0,E1755N3170,4440,1200
4617,54743.0,42828.0,E1760N3170,4387,1155
4618,54790.0,42724.0,E1760N3170,4387,1155
4619,56154.0,43185.0,E1760N3170,4387,1155
4620,55798.0,43088.0,E1760N3170,4387,1155
4621,54941.0,42858.0,E1760N3170,4387,1155
4622,68701.0,39985.0,E1770N3165,4987,235
4623,67785.0,39905.0,E1770N3165,4987,235
4624,38461.0,17081.0,E1750N3140,6765,2
4625,42887.0,58290.0,E1750N3185,3343,920
4626,42829.0,58192.0,E1750N3185,3343,920
4627,43229.0,57904.0,,3343,NA
4628,34845.0,45480.0,E1745N3175,8282,890
4629,31060.0,49511.0,,8282,NA
4630,51067.0,33377.0,E1760N3160,4387,390
4631,51182.0,33687.0,E1760N3160,4387,390
4632,17147.0,9643.0,,6765,NA
4633,30542.0,14882.0,E1745N3140,6765,2
4634,80909.0,55930.0,E1780N3185,5820,130
4635,81715.0,54913.0,E1780N3185,5820,130
4636,81139.0,54640.0,E1780N3185,5820,130
4637,81519.0,54821.0,E1780N3185,5820,130
4638,81328.0,54731.0,E1780N3185,5820,130
4639,81904.0,55001.0,E1780N3185,5820,130
4640,81128.0,55975.0,E1780N3185,5820,130
4641,82554.0,53862.0,E1780N3180,5820,2305
4642,82068.0,54475.0,E1780N3185,5820,130
4643,81843.0,54427.0,E1780N3185,5820,130
4644,81609.0,54377.0,E1780N3185,5820,130
4645,80817.0,53878.0,E1780N3180,7229,2305
4646,81061.0,53885.0,E1780N3180,7229,2305
4647,90604.0,51793.0,E1785N3180,2155,670
4648,90727.0,51017.0,E1785N3180,2155,670
4649,90247.0,50925.0,E1785N3180,2155,670
4650,90484.0,50970.0,E1785N3180,2155,670
4651,90637.0,51602.0,E1785N3180,2155,670
4652,77022.0,32880.0,E1775N3160,753,845
4653,75613.0,32457.0,E1775N3160,753,845
4654,69527.0,35231.0,E1770N3160,4987,750
4655,36287.0,9485.0,E1750N3135,6765,2
4656,75206.0,13636.0,E1775N3140,753,95
4657,21841.0,61947.0,E1740N3190,5706,1790
4658,51834.0,44549.0,E1760N3170,1934,1155
4659,98085.0,58135.0,E1790N3185,5820,1005
4660,83807.0,28930.0,E1780N3155,718,290
4661,83809.0,28698.0,E1780N3155,718,290
4662,84062.0,28928.0,E1780N3155,718,290
4663,84046.0,28694.0,E1780N3155,718,290
4664,37986.0,60540.0,E1750N3190,3343,655
4665,39596.0,46858.0,E1750N3175,8282,2685
4666,99130.0,38652.0,E1790N3165,1204,1560
4667,100991.0,40581.0,E1795N3170,1204,340
4668,99950.0,40550.0,E1790N3170,1204,1040
4669,77072.0,56796.0,E1775N3185,7229,1210
4670,88686.0,28706.0,E1785N3155,718,1865
4671,87521.0,28667.0,E1785N3155,718,1865
4672,81560.0,55677.0,E1780N3185,5820,130
4673,68900.0,39632.0,E1770N3165,4987,235
4674,68720.0,39447.0,E1770N3165,4987,235
4675,60548.0,43467.0,E1765N3170,4387,450
4676,52803.0,46214.0,E1760N3175,1934,1885
4677,54386.0,62291.0,E1760N3190,3155,1150
4678,58720.0,60477.0,E1765N3190,3155,140
4679,20688.0,32196.0,E1735N3160,4356,650
4680,20161.0,32342.0,E1735N3160,4356,650
4681,20254.0,32374.0,E1735N3160,4356,650
4682,38302.0,65306.0,E1750N3195,3343,55
4683,55590.0,57304.0,E1760N3185,3155,385
4684,42034.0,40905.0,E1750N3170,4440,2395
4685,13869.0,43536.0,E1730N3170,2075,1975
4686,50466.0,46819.0,,4440,NA
4687,53302.0,61517.0,E1760N3190,3155,1150
4688,91095.0,76696.0,E1785N3205,5820,2
4689,24360.0,43314.0,E1740N3170,2075,1355
4690,25620.0,43780.0,E1740N3170,2075,1355
4691,17593.0,29301.0,E1735N3155,4356,630
4692,17242.0,29406.0,E1735N3155,4356,630
4693,77269.0,9186.0,E1775N3135,284,2
4694,82288.0,3244.0,E1780N3125,284,2
4695,37602.0,9597.0,E1750N3135,6765,2
4696,37378.0,9837.0,E1750N3135,6765,2
4697,37483.0,8841.0,E1750N3135,6765,2
4698,59682.0,49246.0,E1765N3175,4431,1615
4699,59683.0,49189.0,E1765N3175,4431,1615
4700,59679.0,50119.0,E1765N3180,4431,765
4701,67595.0,44564.0,E1770N3170,4987,2785
4702,67513.0,44177.0,E1770N3170,4987,2785
4703,67859.0,43936.0,E1770N3170,4987,2785
4704,67885.0,43544.0,E1770N3170,4987,2785
4705,66698.0,55134.0,E1770N3185,4431,70
4706,66718.0,54850.0,E1770N3185,4431,70
4707,66135.0,54496.0,E1770N3185,4431,70
4708,67057.0,54568.0,E1770N3185,4431,70
4709,66107.0,54646.0,E1770N3185,4431,70
4710,66893.0,54703.0,E1770N3185,4431,70
4711,67250.0,54627.0,E1770N3185,4431,70
4712,67450.0,43975.0,E1770N3170,4987,2785
4713,67542.0,43580.0,E1770N3170,4987,2785
4714,67557.0,43508.0,E1770N3170,4987,2785
4715,67527.0,43645.0,E1770N3170,4987,2785
4716,64742.0,43761.0,,4987,NA
4717,82755.0,54170.0,,5820,NA
4718,93128.0,59447.0,E1785N3190,5820,275
4719,93128.0,59576.0,E1785N3190,5820,275
4720,93119.0,60114.0,E1785N3190,5820,275
4721,93002.0,59580.0,E1785N3190,5820,275
4722,93123.0,59915.0,E1785N3190,5820,275
4723,57229.0,41751.0,E1760N3170,4387,1155
4724,44515.0,47271.0,E1755N3175,4440,2705
4725,85751.0,47984.0,E1780N3175,7229,2155
4736,106134.0,40090.0,E1795N3165,2096,420
4737,106328.0,84124.0,E1795N3215,5820,120
4738,106081.0,83830.0,E1795N3215,5820,120
4739,106237.0,83124.0,E1795N3215,5820,120
4740,106448.0,83034.0,E1795N3215,5820,120
4741,84205.0,2262.0,E1780N3125,284,2
4742,63584.0,49725.0,E1765N3180,4431,765
4743,67736.0,47637.0,E1770N3175,4431,2235
4744,10771.0,23957.0,E1730N3150,4356,2
4745,52923.0,42456.0,E1760N3170,1934,1155
4746,55097.0,43887.0,E1760N3170,4387,1155
4747,55064.0,44001.0,E1760N3170,4387,1155
4749,131450.0,39280.0,E1815N3165,657,10
4750,94711.0,40423.0,E1790N3170,1176,1040
4751,84781.0,42882.0,E1780N3170,2155,605
4752,93267.0,14676.0,E1785N3140,284,10
4753,92627.0,14199.0,E1785N3140,284,10
4754,92770.0,14190.0,E1785N3140,284,10
4755,101703.0,23340.0,E1795N3150,417,2
4756,87380.0,35054.0,E1785N3160,1176,1265
4757,92874.0,31458.0,E1785N3160,931,1265
4758,81565.0,30617.0,E1780N3155,753,290
4759,83378.0,34738.0,E1780N3160,7229,205
4760,83056.0,34733.0,E1780N3160,7229,205
4761,103402.0,39760.0,E1795N3165,1204,420
4762,106438.0,40062.0,E1795N3165,2096,420
4763,106467.0,40178.0,E1795N3165,2096,420
4764,87618.0,47852.0,E1785N3175,7229,1215
4765,19992.0,52965.0,E1735N3180,7422,810
4766,31193.0,50738.0,E1745N3180,8282,1460
4767,84665.0,45009.0,,2155,NA
4768,36554.0,6793.0,,6765,NA
4769,37248.0,7185.0,,6765,NA
4770,86067.0,37053.0,E1780N3165,1176,140
4771,85158.0,38424.0,E1780N3165,1176,140
4772,36715.0,5127.0,,6765,NA
4773,37141.0,10657.0,E1750N3135,6765,2
4774,42502.0,8329.0,E1750N3135,6765,2
4775,41011.0,26025.0,E1750N3150,4387,15
4776,10004.0,29312.0,E1730N3155,4356,2
4777,8006.0,26967.0,E1730N3155,4356,2
4778,5618.0,30499.0,,4356,NA
4779,83040.0,34098.0,E1780N3160,753,205
4780,78515.0,34086.0,E1775N3160,753,845
4781,74175.0,30072.0,E1775N3155,753,805
4782,80226.0,31861.0,E1780N3160,753,205
4783,81594.0,31632.0,E1780N3160,753,205
4784,82033.0,30601.0,E1780N3155,753,290
4785,82516.0,31817.0,E1780N3160,753,205
4786,82483.0,30721.0,E1780N3155,753,290
4787,82512.0,31658.0,E1780N3160,753,205
4790,81271.0,35509.0,E1780N3160,7229,205
4791,79792.0,34937.0,E1780N3160,753,205
4792,79799.0,35425.0,E1780N3160,753,205
4793,82184.0,36528.0,E1780N3165,7229,140
4794,3724.0,56958.0,E1725N3185,4356,2
4795,3914.0,57724.0,E1725N3185,4356,2
4796,4922.0,57093.0,E1725N3185,4356,2
4797,0.0,8728.0,,6765,NA
4798,80341.0,18043.0,E1780N3145,753,95
4799,79873.0,18247.0,E1780N3145,753,95
4800,80345.0,18237.0,E1780N3145,753,95
4801,58055.0,8276.0,E1765N3135,1026,15
4802,57672.0,8750.0,,1026,NA
4803,57570.0,8536.0,,1026,NA
4804,57113.0,8588.0,E1760N3135,1026,2
4805,60465.0,14810.0,E1765N3140,1026,2
4806,60057.0,13609.0,E1765N3140,1026,2
4807,62280.0,19765.0,E1765N3145,1026,2
4808,61865.0,19770.0,E1765N3145,1026,2
4809,61573.0,22010.0,E1765N3150,1026,75
4810,63776.0,40321.0,,4387,NA
4811,123950.0,28771.0,E1810N3155,657,850
4812,123757.0,28971.0,E1810N3155,657,850
4813,124030.0,28998.0,E1810N3155,657,850
4814,123721.0,29009.0,E1810N3155,657,850
4815,123619.0,28813.0,E1810N3155,657,850
4816,123989.0,28726.0,E1810N3155,657,850
4817,121093.0,31961.0,E1805N3160,657,95
4818,92015.0,41529.0,E1785N3170,2155,2030
4819,99473.0,40561.0,E1790N3170,1204,1040
4820,95899.0,41007.0,E1790N3170,2096,1040
4821,101399.0,40546.0,E1795N3170,1204,340
4822,97614.0,48117.0,E1790N3175,2096,630
4823,93704.0,39077.0,,1176,NA
4824,93682.0,38960.0,,1176,NA
4825,94855.0,41195.0,E1790N3170,2155,1040
4826,92571.0,42291.0,E1785N3170,2155,2030
4827,92562.0,42017.0,E1785N3170,2155,2030
4828,94452.0,13890.0,E1790N3140,284,25
4829,81933.0,44192.0,E1780N3170,7229,605
4830,81772.0,34963.0,E1780N3160,753,205
4831,82196.0,34106.0,E1780N3160,753,205
4832,86883.0,33742.0,E1785N3160,1176,1265
4833,36669.0,7871.0,,6765,NA
4834,37085.0,6510.0,,6765,NA
4835,37427.0,6466.0,,6765,NA
4836,37342.0,12661.0,,6765,NA
4837,43070.0,11194.0,E1750N3135,6765,2
4838,37297.0,11158.0,E1750N3135,6765,2
4839,36678.0,11396.0,E1750N3135,6765,2
4840,33077.0,16805.0,E1745N3140,6765,2
4841,33313.0,15967.0,E1745N3140,6765,2
4842,32809.0,15134.0,E1745N3140,6765,2
4843,32357.0,14609.0,E1745N3140,6765,2
4844,38683.0,14498.0,E1750N3140,6765,2
4845,41195.0,6854.0,,6765,NA
4846,54016.0,46449.0,E1760N3175,1934,1885
4847,80662.0,28644.0,E1780N3155,753,290
4848,92543.0,41401.0,E1785N3170,2155,2030
4849,50658.0,52634.0,E1760N3180,5499,2590
4850,63274.0,47262.0,E1765N3175,4431,1615
4851,55023.0,47451.0,E1760N3175,1934,1885
4852,93133.0,31392.0,E1785N3160,931,1265
4853,93060.0,31607.0,E1785N3160,931,1265
4854,93278.0,31523.0,E1785N3160,931,1265
4855,98153.0,43815.0,E1790N3170,2096,1040
4856,98153.0,43723.0,E1790N3170,2096,1040
4857,93544.0,40817.0,,1176,NA
4858,54099.0,38999.0,E1760N3165,4387,1570
4859,59992.0,46918.0,E1765N3175,4431,1615
4860,61718.0,55528.0,E1765N3185,3155,35
4861,57985.0,55689.0,E1765N3185,3155,35
4862,50421.0,51357.0,,5499,NA
4863,50857.0,52522.0,E1760N3180,5499,2590
4864,51328.0,44345.0,E1760N3170,1934,1155
4865,55010.0,46308.0,E1760N3175,1934,1885
4866,36176.0,50164.0,E1750N3180,8282,890
4867,35810.0,49825.0,E1745N3180,8282,1460
4868,71433.0,42638.0,E1770N3170,4987,2785
4869,53346.0,46031.0,E1760N3175,1934,1885
4870,65074.0,44059.0,E1770N3170,4987,2785
4871,20187.0,38608.0,E1735N3165,1379,1895
4872,11629.0,43213.0,E1730N3170,2075,1975
4873,9586.0,42934.0,E1730N3170,2075,1975
4874,60610.0,44926.0,,4387,NA
4875,60508.0,47043.0,E1765N3175,4431,1615
4876,60465.0,47180.0,E1765N3175,4431,1615
4877,16912.0,30532.0,E1735N3155,4356,630
4878,61759.0,40165.0,E1765N3165,4387,965
4879,61946.0,39485.0,E1765N3165,4387,965
4880,53728.0,45163.0,E1760N3175,1934,1885
4881,53370.0,45933.0,E1760N3175,1934,1885
4882,41335.0,62423.0,E1750N3190,3343,655
4883,39913.0,62949.0,E1750N3190,3343,655
4884,39790.0,62815.0,E1750N3190,3343,655
4885,28774.0,62608.0,,3513,NA
4886,28367.0,62434.0,E1740N3190,3513,1790
4887,45296.0,74405.0,E1755N3205,3155,65
4888,51382.0,68130.0,E1760N3200,3155,30
4890,62333.0,58840.0,,3155,NA
4891,57988.0,59810.0,E1765N3190,3155,140
4892,80976.0,38462.0,E1780N3165,7229,140
4893,79858.0,39296.0,E1780N3165,7229,140
4894,61165.0,36640.0,E1765N3165,1026,965
4895,47896.0,51337.0,E1755N3180,5499,1290
4896,49255.0,51524.0,E1755N3180,5499,1290
4897,78837.0,50220.0,E1775N3180,7229,1325
4898,57403.0,51742.0,E1760N3180,4431,2590
4899,58050.0,51948.0,E1765N3180,4431,765
4900,72348.0,48763.0,E1775N3175,7229,1355
4901,56042.0,3795.0,E1760N3130,1026,2
4902,116066.0,25171.0,E1805N3150,657,15
4903,30911.0,19034.0,E1745N3145,1258,15
4904,80313.0,2325.0,E1780N3125,284,2
4905,75044.0,13626.0,E1775N3140,753,95
4906,72731.0,15122.0,E1775N3140,753,95
4907,38526.0,69399.0,E1750N3200,3343,2
4908,63303.0,81630.0,E1765N3210,3921,2
4909,79962.0,34996.0,E1780N3160,753,205
4910,65029.0,44058.0,E1770N3170,4987,2785
4911,64882.0,55812.0,,4431,NA
4912,95395.0,39731.0,E1790N3165,1204,1560
4913,90775.0,77259.0,,5820,NA
4914,79679.0,32223.0,E1780N3160,753,205
4915,79683.0,32447.0,E1780N3160,753,205
4916,79278.0,32452.0,,753,NA
4917,85313.0,40782.0,E1780N3170,2155,605
4918,85786.0,40888.0,E1780N3170,2155,605
4919,86428.0,46609.0,,2155,NA
4921,21332.0,35793.0,E1735N3165,1379,1895
4922,20038.0,36274.0,E1735N3165,1379,1895
4923,19395.0,36505.0,E1735N3165,1379,1895
4924,20854.0,36191.0,E1735N3165,1379,1895
4925,20701.0,36028.0,E1735N3165,1379,1895
4926,21478.0,35953.0,E1735N3165,1379,1895
4927,20197.0,36441.0,E1735N3165,1379,1895
4928,52223.0,64728.0,E1760N3195,3155,145
4929,52697.0,43760.0,E1760N3170,1934,1155
4930,52997.0,43174.0,E1760N3170,1934,1155
4931,55017.0,47541.0,E1760N3175,1934,1885
4932,57111.0,41990.0,E1760N3170,4387,1155
4933,74165.0,40674.0,E1775N3170,4987,2275
4934,70149.0,40692.0,E1770N3170,4987,2785
4935,30612.0,48977.0,E1745N3175,8282,890
4936,30772.0,48943.0,E1745N3175,8282,890
4937,30909.0,49561.0,,8282,NA
4938,32319.0,49471.0,E1745N3175,8282,890
4939,33368.0,48632.0,E1745N3175,8282,890
4940,33414.0,48655.0,E1745N3175,8282,890
4941,74751.0,49573.0,,7229,NA
4942,26206.0,36877.0,E1740N3165,1379,845
4943,23354.0,33093.0,E1740N3160,4356,705
4944,20200.0,32507.0,E1735N3160,4356,650
4945,47311.0,50176.0,E1755N3180,5499,1290
4946,93555.0,41697.0,,2155,NA
4947,78749.0,61765.0,E1775N3190,7859,1225
4948,78887.0,61775.0,E1775N3190,7859,1225
4949,70324.0,30926.0,E1770N3155,753,705
4950,90357.0,50361.0,E1785N3180,2155,670
4951,70580.0,39312.0,E1770N3165,4987,235
4952,70451.0,39291.0,E1770N3165,4987,235
4953,72082.0,39646.0,,4987,NA
4954,126452.0,72532.0,E1810N3200,5820,2
4955,130049.0,71908.0,E1815N3200,5820,2
4956,93219.0,42145.0,E1785N3170,2155,2030
4957,98212.0,40780.0,E1790N3170,2096,1040
4958,79022.0,30945.0,E1775N3155,753,805
4959,79123.0,31169.0,E1775N3160,753,845
4960,80714.0,31249.0,E1780N3160,753,205
4961,79273.0,32229.0,,753,NA
4962,79302.0,30994.0,,753,NA
4963,79306.0,31136.0,,753,NA
4964,79317.0,31551.0,,753,NA
4965,79313.0,31415.0,,753,NA
4966,80137.0,30982.0,E1780N3155,753,290
4967,80141.0,31127.0,,753,NA
4968,80146.0,31303.0,E1780N3160,753,205
4969,80149.0,31402.0,E1780N3160,753,205
4970,80153.0,31535.0,E1780N3160,753,205
4971,79320.0,31697.0,,753,NA
4972,80157.0,31686.0,E1780N3160,753,205
4973,82189.0,35555.0,E1780N3160,7229,205
4974,82189.0,35756.0,,7229,NA
4975,114761.0,74419.0,E1800N3205,5820,130
4976,67775.0,47298.0,E1770N3175,4431,2235
4977,68118.0,47319.0,E1770N3175,4431,2235
4978,136260.0,38324.0,E1815N3165,657,10
4979,43975.0,47754.0,E1755N3175,4440,2705
4980,44888.0,48595.0,E1755N3175,4440,2705
4981,45048.0,48499.0,E1755N3175,4440,2705
4982,46296.0,49361.0,E1755N3175,4440,2705
4983,46087.0,49429.0,E1755N3175,4440,2705
4984,47230.0,50223.0,E1755N3180,5499,1290
4985,47289.0,50055.0,E1755N3180,5499,1290
4986,69243.0,37399.0,E1770N3165,4987,235
4987,67529.0,44080.0,E1770N3170,4987,2785
4988,57255.0,41701.0,E1760N3170,4387,1155
4989,60717.0,43097.0,E1765N3170,4387,450
4990,63947.0,40290.0,,4387,NA
4991,79795.0,35041.0,E1780N3160,753,205
4992,79223.0,35430.0,,753,NA
4993,79276.0,37862.0,,7229,NA
4994,79283.0,38011.0,,7229,NA
4995,78491.0,37870.0,E1775N3165,7229,850
4997,78581.0,36904.0,E1775N3165,7229,850
4998,78587.0,37108.0,E1775N3165,7229,850
4999,78383.0,37112.0,E1775N3165,7229,850
5000,78341.0,36233.0,E1775N3165,7229,850
5001,78791.0,36901.0,E1775N3165,7229,850
5002,78161.0,37116.0,E1775N3165,7229,850
5003,78142.0,36731.0,E1775N3165,7229,850
5004,78793.0,37105.0,E1775N3165,7229,850
5005,77953.0,37120.0,E1775N3165,7229,850
5006,77941.0,36912.0,E1775N3165,7229,850
5007,78546.0,36229.0,E1775N3165,7229,850
5008,79439.0,36511.0,E1780N3165,7229,140
5009,79449.0,36760.0,E1780N3165,7229,140
5010,79668.0,36507.0,E1780N3165,7229,140
5011,79677.0,36755.0,E1780N3165,7229,140
5012,79868.0,36319.0,E1780N3165,7229,140
5013,79877.0,36503.0,E1780N3165,7229,140
5014,79661.0,36323.0,E1780N3165,7229,140
5015,78979.0,36222.0,E1775N3165,7229,850
5016,78997.0,36768.0,E1775N3165,7229,850
5017,79150.0,36218.0,,7229,NA
5018,78759.0,36225.0,E1775N3165,7229,850
5019,78788.0,36772.0,E1775N3165,7229,850
5020,79783.0,38139.0,E1780N3165,7229,140
5021,79375.0,36902.0,E1780N3165,7229,140
5022,77689.0,37619.0,E1775N3165,753,850
5023,75555.0,37670.0,E1775N3165,753,850
5024,86553.0,33027.0,E1785N3160,1176,1265
5025,37927.0,58573.0,E1750N3185,3343,920
5026,37831.0,60781.0,E1750N3190,3343,655
5027,37830.0,58383.0,E1750N3185,3343,920
5028,37938.0,58394.0,E1750N3185,3343,920
5029,37871.0,58582.0,E1750N3185,3343,920
5030,31910.0,53265.0,E1745N3180,8282,1460
5031,40707.0,46948.0,E1750N3175,4440,2685
5032,81965.0,37228.0,E1780N3165,7229,140
5033,75995.0,34217.0,E1775N3160,753,845
5034,76034.0,34100.0,E1775N3160,753,845
5035,77011.0,34212.0,E1775N3160,753,845
5036,77015.0,34134.0,E1775N3160,753,845
5037,77439.0,31353.0,E1775N3160,753,845
5038,80445.0,35666.0,,7229,NA
5039,75564.0,35817.0,E1775N3165,753,850
5040,43571.0,47679.0,E1755N3175,4440,2705
5041,47233.0,42687.0,E1755N3170,1934,1200
5042,45479.0,44520.0,E1755N3170,4440,1200
5043,46901.0,42747.0,E1755N3170,1934,1200
5044,46664.0,42332.0,E1755N3170,1934,1200
5045,45353.0,41952.0,E1755N3170,4440,1200
5046,46694.0,42279.0,E1755N3170,1934,1200
5047,47192.0,42832.0,E1755N3170,1934,1200
5048,46999.0,43073.0,E1755N3170,1934,1200
5049,45728.0,44615.0,E1755N3170,4440,1200
5050,45632.0,44619.0,E1755N3170,4440,1200
5051,47629.0,42246.0,E1755N3170,1934,1200
5052,69417.0,39423.0,E1770N3165,4987,235
5053,43060.0,47070.0,E1750N3175,4440,2685
5054,43746.0,46739.0,E1755N3175,4440,2705
5055,45006.0,45127.0,E1755N3175,4440,2705
5056,45093.0,45134.0,E1755N3175,4440,2705
5057,43631.0,46976.0,E1755N3175,4440,2705
5058,43822.0,46758.0,E1755N3175,4440,2705
5059,45245.0,45096.0,E1755N3175,4440,2705
5060,45311.0,45138.0,E1755N3175,4440,2705
5061,43366.0,47128.0,E1755N3175,4440,2705
5062,43911.0,47010.0,E1755N3175,4440,2705
5063,37899.0,46852.0,E1750N3175,8282,2685
5064,38589.0,46797.0,E1750N3175,8282,2685
5065,49512.0,42924.0,E1755N3170,1934,1200
5066,48214.0,40318.0,,1934,NA
5067,59994.0,49550.0,,4431,NA
5068,49398.0,44703.0,E1755N3170,1934,1200
5069,55931.0,52058.0,E1760N3180,3155,2590
5070,76925.0,56387.0,E1775N3185,7229,1210
5071,70067.0,39188.0,E1770N3165,4987,235
5072,72858.0,47900.0,E1775N3175,7229,1355
5073,75853.0,55622.0,E1775N3185,7229,1210
5074,76883.0,55580.0,E1775N3185,7229,1210
5075,85315.0,51731.0,E1780N3180,7229,2305
5076,84338.0,51130.0,E1780N3180,7229,2305
5077,57630.0,40032.0,,4387,NA
5078,19812.0,32719.0,E1735N3160,4356,650
5079,19832.0,32704.0,E1735N3160,4356,650
5080,63043.0,49705.0,E1765N3180,4431,765
5081,66617.0,43506.0,E1770N3170,4987,2785
5092,26181.0,88297.0,,3343,NA
5093,25520.0,88661.0,,3343,NA
5095,36425.0,5544.0,,6765,NA
5096,36094.0,6006.0,,6765,NA
5097,35990.0,5807.0,,6765,NA
5098,35875.0,5637.0,,6765,NA
5099,70580.0,42401.0,E1770N3170,4987,2785
5100,61326.0,23498.0,E1765N3150,1026,75
5101,53153.0,54228.0,,5499,NA
5102,55959.0,52984.0,E1760N3180,3155,2590
5103,135273.0,83709.0,E1815N3215,5820,90
5104,81893.0,65396.0,E1780N3195,7859,675
5105,110347.0,83465.0,E1800N3215,5820,720
5106,60034.0,49826.0,E1765N3180,4431,765
5107,82154.0,36780.0,E1780N3165,7229,140
5108,59609.0,42648.0,E1765N3170,4387,450
5109,59457.0,42723.0,E1765N3170,4387,450
5110,31341.0,44262.0,E1745N3170,1739,3090
5111,31225.0,44411.0,E1745N3170,1739,3090
5112,33514.0,45135.0,E1745N3175,1739,890
5113,33625.0,44992.0,,1739,NA
5114,32299.0,44567.0,E1745N3170,1739,3090
5115,76001.0,58065.0,E1775N3185,7859,1210
5116,76089.0,58081.0,E1775N3185,7859,1210
5117,95303.0,24028.0,E1790N3150,417,100
5118,94985.0,24034.0,E1790N3150,417,100
5119,78326.0,61207.0,E1775N3190,7859,1225
5120,81639.0,87799.0,E1780N3220,7859,10
5121,86389.0,22155.0,,417,NA
5122,77689.0,34011.0,E1775N3160,753,845
5123,73607.0,3333.0,,753,NA
5124,59861.0,13237.0,E1765N3140,1026,2
5125,59657.0,13279.0,E1765N3140,1026,2
5126,70123.0,49621.0,,4431,NA
5127,69605.0,50279.0,E1770N3180,4431,1510
5128,69019.0,51020.0,E1770N3180,4431,1510
5129,68841.0,50969.0,E1770N3180,4431,1510
5130,68109.0,49482.0,E1770N3175,4431,2235
5131,67703.0,47443.0,E1770N3175,4431,2235
